chapterNo	chapterTitle	sectionNo	sectionTitle	sentenceNo	sentence	Polo Location	Person	Location	Travel verbs	Narrate verbs	Travel Verb Phrases	Travel Noun Phrases	Travel Phrases	Travelled Location
1	PART 1	39	Of the Province of Canpicion	547	We shall now go sixty days northwards.				go	go	go sixty days northwards	sixty days		
1	PART 1	40	Of the Province of Ezina	548	After riding twelve days, you come to a city named Ezina,which is at the northern extremity of the desert of sand, and still in Tangut.	Ezina,Tangut		Ezina,Tangut	riding,named	riding,named	riding twelve days,named Ezina , which is at the northern extremity of the desert of sand	twelve days,Ezina , which is at the northern extremity of the desert of sand	Ezina 	Ezina
1	PART 1	40	Of the Province of Ezina	549	The people, who are idolaters, breed camels and other beasts, and have falcons of different species and of good quality.									
1	PART 1	40	Of the Province of Ezina	550	They live by the fruits of the earth and cattle, and are also employed in merchandise.				employed	employed	employed in merchandise	merchandise		
1	PART 1	40	Of the Province of Ezina	551	In this city, a man lays in provisions for forty days, during which time, travelling from Ezina northwards, there is neither habitation nor inns.			Ezina	travelling	travelling	travelling from Ezina northwards	Ezina	Ezina	Ezina
1	PART 1	40	Of the Province of Ezina	552	But the people, except during summer, remain in the valleys; 									
1	PART 1	40	Of the Province of Ezina	553	and in the mountains they find a number of wild beasts, especially asses: there are also pine-forests.									
1	PART 1	40	Of the Province of Ezina	554	At the end of these forty days they reach a northern province, and you shall hear what it is.				hear	hear	hear what it is			
1	PART 1	41	Of the City of Karakorum	555	Karakorum is a city three miles in circuit,which was the first that the Tartars took when they issued from their country, and I am to tell you of their actions and manners, how they gained command, and spread themselves over the world.			Karakorum	was,took,issued,tell,gained,spread	was,took,issued,tell,gained,spread	was the first that the Tartars took when they issued from their country,took when they issued from their country,issued from their country,tell you of their actions and manners , how they gained command , and spread themselves over the world,gained command,spread themselves over the world	the first,the Tartars,they,their country,their country,you of their actions and manners,command,themselves		
1	PART 1	41	Of the City of Karakorum	556	You must know that they dwelt in the north, about Ciorcia, in which region are great plains, and no abode in cities or castles, but good pasturage, large rivers, and abundance of water.			Ciorcia	know	know	know that they dwelt in the north , about Ciorcia , in which region are great plains , and no abode in cities or castles , but good pasturage , large rivers , and abundance of water			
1	PART 1	41	Of the City of Karakorum	557	They had no lords, yet paid tribute to the great sire, named in their language Unchan, whom we call Prester John, and who is spoken of over all the world.		Unchan,Prester John		had,paid,named,spoken	had,paid,named,spoken	had no lords , yet paid tribute to the great sire , named in their language Unchan , whom we call Prester John , and who is spoken of over all the world,paid tribute to the great sire , named in their language Unchan , whom we call Prester John , and who is spoken of over all the world,named in their language Unchan , whom we call Prester John , and who is spoken of over all the world,spoken of over all the world	no lords,tribute,their language Unchan , whom we call Prester John ,		
1	PART 1	41	Of the City of Karakorum	558	They paid to him one beast out of every ten; 				paid	paid	paid to him one beast out of every ten	him		
1	PART 1	41	Of the City of Karakorum	559	but they multiplied so greatly, that he became afraid of them, and resolved to separate them into different countries; 				multiplied,became,resolved,separate	multiplied,became,resolved,separate	multiplied so greatly , that he became afraid of them , and resolved to separate them into different countries,became afraid of them , and resolved to separate them into different countries,resolved to separate them into different countries,separate them into different countries	them		
1	PART 1	41	Of the City of Karakorum	560	for which purpose he sent his barons among them.				sent	sent	sent his barons among them	his barons		
1	PART 1	41	Of the City of Karakorum	561	The Tartars on hearing this were much grieved, and, holding a council, determined to flee through desert countries to the north, where he could not reach nor injure them.				hearing,were,grieved,holding,determined,flee,reach,injure	hearing,were,grieved,holding,determined,flee,reach,injure	hearing this,were much grieved , and , holding a council , determined to flee through desert countries to the north , where he could not reach nor injure them,grieved,holding a council , determined to flee through desert countries to the north , where he could not reach nor injure them,determined to flee through desert countries to the north,flee through desert countries to the north,reach nor injure them,injure them.	this,I,a council , determined to flee through desert countries to the north , where he could not reach nor injure them,the north,desert countries		
1	PART 1	41	Of the City of Karakorum	562	They then ceased to obey or pay tribute to him,and remained thus for a long time.				ceased,obey,pay,remained	ceased,obey,pay,remained	ceased to obey or pay tribute to him , and remained thus for a long time,obey or pay tribute to him,pay tribute to him,remained thus for a long time	him,tribute		
1	PART 1	42	On Gengis, the first Khan of the Tartare	563	Now it happened that, about 1187, the Tartars appointed a king, who was named in their language Gengis Khan.	Karakorum	Gengis Khan		happened,appointed,was,named	happened,appointed,was,named	happened that , about 1187 , the Tartars appointed a king , who was named in their language Gengis Khan,appointed a king , who was named in their language Gengis Khan,was named in their language Gengis Khan,named in their language Gengis Khan	a king , who was named in their language Gengis Khan,their language		
1	PART 1	42	On Gengis, the first Khan of the Tartare	564	He was a man of great worth, sense, and prowess; 				was	was	was a man of great worth , sense , and prowess	a man of great worth , sense , and prowess		
1	PART 1	42	On Gengis, the first Khan of the Tartare	565	and let me tell you, when he was elected, all the Tartars in the world that were scattered through those strange countries came and owned him as their lord.				let,tell,was,elected,were,scattered,came,owned	let,tell,was,elected,were,scattered,came,owned	let me tell you , when he was elected , all the Tartars in the world that were scattered through those strange countries,tell you , when he was elected , all the Tartars in the world that were scattered through those strange countries,was elected , all the Tartars in the world that were scattered through those strange countries,elected , all the Tartars in the world that were scattered through those strange countries,were scattered through those strange countries,scattered through those strange countries,came and owned him as their lord,owned him as their lord	me,you,those strange countries,him		
1	PART 1	42	On Gengis, the first Khan of the Tartare	566	He maintained his power with great vigour, and the multitudes who ranged under his standard were almost innumerable.				maintained,ranged,were	maintained,ranged,were	maintained his power with great vigour,ranged under his standard,were almost innumerable	his power,his standard		
1	PART 1	42	On Gengis, the first Khan of the Tartare	567	When he saw so numerous an army, he went conquering other countries, and made himself master of eight provinces ; 				saw,went,conquering,made	saw,went,conquering,made	saw so numerous an army,went conquering other countries , and made himself master of eight provinces,conquering other countries,made himself master of eight provinces	so numerous an army,other countries,himself		
1	PART 1	42	On Gengis, the first Khan of the Tartare	568	yet he neither injured nor robbed the people of any thing, but placing them under leaders in whom he could confide, led them on to other triumphs.				injured,robbed,placing,confide,led	injured,robbed,placing,confide,led	injured nor robbed the people of any thing,robbed the people of any thing,placing them under leaders in whom he could confide,confide,led them on to other triumphs	the people of any thing,them,I,them		
1	PART 1	42	On Gengis, the first Khan of the Tartare	569	Thus he overthrew, as you have heard, a multitude of nations ;				overthrew,heard	overthrew,heard	overthrew,heard , a multitude of nations	I		
1	PART 1	42	On Gengis, the first Khan of the Tartare	570	 and seeing his good command and mildness, they cheerfully followed him, upon which he formed the design of subduing a great part of the world.				seeing,followed,formed,subduing	seeing,followed,formed,subduing	seeing his good command and mildness,followed him , upon which he formed the design of subduing a great part of the world,formed the design of subduing a great part of the world,subduing a great part of the world	his good command and mildness,him,the design of subduing a great part of the world,a great part of the world		
1	PART 1	42	On Gengis, the first Khan of the Tartare	571	In the year 1200, he sent a message to Prester John, asking his daughter to wife.		Prester John		sent,asking	sent,asking	sent a message to Prester John , asking his daughter to wife,asking his daughter to wife	a message,his daughter		
1	PART 1	42	On Gengis, the first Khan of the Tartare	572	Hereupon that monarch was very indignant, and said,-What impudence is this in Gengis Khan?		Gengis Khan		was	was	was very indignant			
1	PART 1	42	On Gengis, the first Khan of the Tartare	573	Knows he not that he is my man and my vassal?									
1	PART 1	42	On Gengis, the first Khan of the Tartare	574	Return, and tell him that I would burn my daughter sooner than give her to him, and that he deserves to be put to death as a traitor and disloyal to his lord.				tell,burn,give,be,put	tell,burn,give,be,put	tell him that I would burn my daughter sooner,burn my daughter sooner,give her to him,be put to death as a traitor and disloyal to his lord,put to death as a traitor and disloyal to his lord	him,my daughter,her,his lord		
1	PART 1	42	On Gengis, the first Khan of the Tartare	575	He then desired the messengers to depart forth with, and never return.				desired,depart	desired,depart	desired the messengers to depart forth with , and never return,depart forth with , and never return	the messengers		
1	PART 1	42	On Gengis, the first Khan of the Tartare	576	They presently went away, and coming to their master, told him in order all that the other had said.				went,coming,told,had,said	went,coming,told,had,said	went away , and coming to their master , told him in order all that the other had said,coming to their master , told him in order all that the other had said,told him in order all that the other had said,had said,said	their master,him,I		
1	PART 1	43	His Battle with Prester John, and Victory over him	577	When Gengis Khan heard this boastful speech, his heart swelled, so that it almost burst within him ; 	Karakorum	Gengis Khan		heard,swelled	heard,swelled	heard this boastful speech,swelled , so that it almost burst within him	this boastful speech		
1	PART 1	43	His Battle with Prester John, and Victory over him	578	for you must know he was a man of very great pride.				know,was	know,was	know,was a man of very great pride	I,a man of very great pride		
1	PART 1	43	His Battle with Prester John, and Victory over him	579	He then said to his minister, and to all about him, that he would not continue to hold the sovereignty, unless Prester John were made to pay more dearly for this villany than ever man did, and he must soon be made to see whether he was his vassal.		Prester John		said,continue,hold,were,made,pay,did,be,made,see,was	said,continue,hold,were,made,pay,did,be,made,see,was	said to his minister , and to all about him , that he would not continue to hold the sovereignty , unless Prester John were made to pay more dearly for this villany than ever man did,continue to hold the sovereignty , unless Prester John were made to pay more dearly for this villany than ever man did,hold the sovereignty,were made to pay more dearly for this villany than ever man did,made to pay more dearly for this villany than ever man did,made to see whether he was his vassal,pay more dearly for this villany than ever man did,did,be made to see whether he was his vassal,made to pay more dearly for this villany than ever man did,made to see whether he was his vassal,see whether he was his vassal,was his vassal	his minister ,,the sovereignty,more,I,his vassal		
1	PART 1	43	His Battle with Prester John, and Victory over him	580	Then he summoned round him the greatest army that ever was seen or heard of, and sent notice to Unchan that he must defend himself, as he was coming against him.		Unchan		summoned,was,seen,heard,sent,defend,was,coming	summoned,was,seen,heard,sent,defend,was,coming	summoned round him the greatest army that ever was seen or heard of , and sent notice to Unchan that he must defend himself , as he was coming against him,was seen or heard of , and sent notice to Unchan that he must defend himself , as he was coming against him,seen or heard of,heard of,sent notice to Unchan that he must defend himself , as he was coming against him,defend himself , as he was coming against him,was seen or heard of , and sent notice to Unchan that he must defend himself , as he was coming against him,coming against him	notice,himself,him		
1	PART 1	43	His Battle with Prester John, and Victory over him	581	When that prince knew certainly the approach of Gengis with so great a force, he made light of it, saying, they were not men-at-arms ; 		Gengis		knew,made,saying,were	knew,made,saying,were	knew certainly the approach of Gengis with so great a force,made light of it , saying,saying,were not men-at-arms	light of it,I saying		
1	PART 1	43	His Battle with Prester John, and Victory over him	582	yet resolved that should he approach, he would do all in his power to take and put him to death.				resolved,approach,do,take,put	resolved,approach,do,take,put	resolved that should he approach,approach,do all in his power to take and put him to death,take and put him to death,put him to death.	I,all in his power to take and put him to death,him		
1	PART 1	43	His Battle with Prester John, and Victory over him	583	He then ordered all his people to be prepared and summoned from many and strange parts,and a greater host and of more formidable aspect was never seen.				ordered,be,prepared,summoned,was,seen	ordered,be,prepared,summoned,was,seen	ordered all his people to be prepared and summoned from many and strange parts,be prepared and summoned from many and strange parts,prepared and summoned from many and strange parts,summoned from many and strange parts,was never seen,seen .	all his people,many and strange parts		
1	PART 1	43	His Battle with Prester John, and Victory over him	584	And why make a long story?				make	make	make a long story	a long story		
1	PART 1	43	His Battle with Prester John, and Victory over him	585	The khan, with all his people, came to a great and beautiful plain, named Tenduc, in Prester John's country, where he pitched his camp, and rejoiced greatly to hear that his enemy was coming, because it was an excellent situation for giving battle.		Khan,Prester John	Tenduc	came,named,pitched,rejoiced,hear,was,coming,was,giving	came,named,pitched,rejoiced,hear,was,coming,was,giving	came to a great and beautiful plain , named Tenduc , in Prester John 's country , where he pitched his camp , and rejoiced greatly to hear that his enemy was coming , because it was an excellent situation for giving battle,named Tenduc,pitched his camp , and rejoiced greatly to hear that his enemy was coming , because it was an excellent situation for giving battle,rejoiced greatly to hear that his enemy was coming , because it was an excellent situation for giving battle,hear that his enemy was coming , because it was an excellent situation for giving battle,was coming , because it was an excellent situation for giving battle,coming , because it was an excellent situation for giving battle,was coming , because it was an excellent situation for giving battle,giving battle	a great and beautiful plain , named Tenduc,Tenduc,his camp,his enemy,battle	 named Tenduc ,Tenduc	Tenduc ,Tenduc
1	PART 1	43	His Battle with Prester John, and Victory over him	586	He sent for his astrologers, who were Christian and Saracen, and required to know which would conquer in that battle, he or his antagonist.				sent,were,required,know,conquer	sent,were,required,know,conquer	sent for his astrologers , who were Christian and Saracen , and required to know which would conquer in that battle , he or his antagonist,were Christian and Saracen,required to know which would conquer in that battle , he or his antagonist,know which would conquer in that battle , he or his antagonist,conquer in that battle , he or his antagonist	his astrologers , who were Christian and Saracen ,,Christian and Saracen,that battle , he or his antagonist		
1	PART 1	43	His Battle with Prester John, and Victory over him	587	The latter could tell nothing of the truth ; 				tell	tell	tell nothing of the truth	nothing of the truth		
1	PART 1	43	His Battle with Prester John, and Victory over him	588	but the former showed it openly; 				showed	showed	showed it openly	it		
1	PART 1	43	His Battle with Prester John, and Victory over him	589	for they brought before him a cane, cut in the middle, and placed the two parts on different sides, and wrote the name of Gengis on one, and of Unchan on the other, telling him, that when they had made their enchantment, he whose cane should come above that of the other would conquer in battle.		Gengis,Unchan		brought,placed,wrote,telling,had,made,come,conquer	brought,placed,wrote,telling,had,made,come,conquer	brought before him a cane , cut in the middle , and placed the two parts on different sides , and wrote the name of Gengis on one , and of Unchan on the other , telling him , that when they had made their enchantment , he whose cane should come above that of the other would conquer in battle,placed the two parts on different sides,wrote the name of Gengis on one , and of Unchan on the other , telling him , that when they had made their enchantment , he whose cane should come above that of the other would conquer in battle,telling him,had made their enchantment,made their enchantment,come above that of the other,conquer in battle	before him,the two parts on different sides,the name of Gengis,they,their enchantment,him,their enchantment,that of the other,battle		
1	PART 1	43	His Battle with Prester John, and Victory over him	590	He desired that this should be shown to him as soon as possible.				desired,be,shown	desired,be,shown	desired that this should be shown to him as soon as possible,be shown to him as soon as possible,shown to him as soon as possible	him		
1	PART 1	43	His Battle with Prester John, and Victory over him	591	Then they took up the Psaltery, read certain portions, and performed their enchantment, when presently the cane on which was the name of Gengis, without any one touching it, joined the other, and mounted above it, and this was witnessed by all present.		Gengis		took,read,performed,was,touching,joined,mounted,was,witnessed	took,read,performed,was,touching,joined,mounted,was,witnessed	took up the Psaltery , read certain portions , and performed their enchantment , when presently the cane on which was the name of Gengis , without any one touching it , joined the other , and mounted above it,read certain portions,performed their enchantment , when presently the cane on which was the name of Gengis , without any one touching it , joined the other , and mounted above it,was the name of Gengis , without any one touching it,was witnessed by all present,touching it,joined the other , and mounted above it,mounted above it,was the name of Gengis , without any one touching it,was witnessed by all present,witnessed by all present	certain portions,their enchantment , when presently the cane on which was the name of Gengis , without any one touching it ,,it,the other,it,all present		
1	PART 1	43	His Battle with Prester John, and Victory over him	592	When he saw this, he was greatly rejoiced, and seeing that the Christians were men of truth, held them always in great honour.				saw,was,rejoiced,seeing,were,held	saw,was,rejoiced,seeing,were,held	saw this,was greatly rejoiced,rejoiced , and seeing that the Christians were men of truth, held them always in great honour,seeing that the Christians were men of truth,were men of truth,held them always in great honour	this,men of truth,them		
1	PART 1	43	His Battle with Prester John, and Victory over him	593	Two days after, the armies engaged, and it was the greatest battle that ever was fought.				engaged,was,was,fought	engaged,was,was,fought	engaged,was the greatest battle that ever was fought,was the greatest battle that ever was fought,fought	I,the greatest battle that ever was fought,the greatest battle that ever was fought,I		
1	PART 1	43	His Battle with Prester John, and Victory over him	594	The slaughter was terrible on both sides; 				was	was	was terrible on both sides			
1	PART 1	43	His Battle with Prester John, and Victory over him	595	but at length Gengis conquered, his enemy was slain in the engagement, and he himself became master of all his land.		Gengis		conquered,was,slain,became	conquered,was,slain,became	conquered,was slain in the engagement , and he himself became master of all his land,slain in the engagement , and he himself became master of all his land,became master of all his land	I,the engagement , and he,master of all his land		
1	PART 1	43	His Battle with Prester John, and Victory over him	596	From that day he went on conquering many castles and provinces, and reigned six years ; 				went,conquering,reigned	went,conquering,reigned	went on conquering many castles and provinces , and reigned six years,conquering many castles and provinces,reigned six years	many castles and provinces,six years		
1	PART 1	43	His Battle with Prester John, and Victory over him	597	but, at the end of that time, he besieged a fort, named Cangui, where he was wounded in the knee by an arrow, and died.			Cangui	besieged,named,was,wounded,died	besieged,named,was,wounded,died	besieged a fort , named Cangui , where he was wounded in the knee by an arrow , and died,named Cangui,was wounded in the knee by an arrow,wounded in the knee by an arrow,died	a fort , named Cangui , where he was wounded in the knee by an arrow,Cangui,the knee,I	 named Cangui  ,Cangui	Cangui ,Cangui
1	PART 1	43	His Battle with Prester John, and Victory over him	598	This was a great misfortune, for he was a brave and wise man.				was,was,brave	was,was,brave	was a great misfortune , for he was a brave and wise man,was a great misfortune , for he was a brave and wise man,brave	a great misfortune,a brave and wise man,a great misfortune,a brave and wise man,I		
1	PART 1	44	On the Khans who reigned after the Death of Gengis	599	After the death of Gengis, the next khan was Cui, the third Bacui, the fourth Alton, the fifth Mangou, the sixth Kublai,who is greater and more powerful than all the rest; 	Karakorum	Gengis,Cui,Bacui,Alton,Mangou,Kublai		was	was	was Cui , the third Bacui , the fourth Alton , the fifth Mangou , the sixth Kublai , who is greater and more powerful than all the rest	Cui , the third Bacui , the fourth Alton , the fifth Mangou , the sixth Kublai , who is greater and more powerful than all the rest		
1	PART 1	44	On the Khans who reigned after the Death of Gengis	600	for the other five together had not so much power as this Kublai ; 		Kublai		had	had	had not so much power as this Kublai	not so much power		
1	PART 1	44	On the Khans who reigned after the Death of Gengis	601	nay, let me tell you, that all the emperors in the world, and all the Christian and Saracen kings, do not equal him, as is shown fully in our book.				let,tell,shown	let,tell,shown	let me tell you , that all the emperors in the world , and all the Christian and Saracen kings , do not equal him , as is shown fully in our book,tell you , that all the emperors in the world , and all the Christian and Saracen kings , do not equal him , as is shown fully in our book,shown fully in our book	me,you		
1	PART 1	44	On the Khans who reigned after the Death of Gengis	602	Now you must know that the great lords of the lineage of Gengis Khan are buried in a lofty mountain called Altai, and whenever the chief lords of the Tartars die, if it should be a hundred days' journey distant, they must be conveyed thither to be interred.		Gengis Khan	Altai	know,buried,called,die,be,be,conveyed,be,interred	know,buried,called,die,be,be,conveyed,be,interred	know that the great lords of the lineage of Gengis Khan are buried in a lofty mountain called Altai,buried in a lofty mountain called Altai,called Altai,die , if it should be a hundred days ' journey distant,be a hundred days ' journey distant,be conveyed thither to be interred,be a hundred days ' journey distant,be conveyed thither to be interred,conveyed thither to be interred,be a hundred days ' journey distant,be conveyed thither to be interred,interred	a lofty mountain called Altai,Altai,I	a lofty mountain called Altai ,Altai	Altai ,Altai
1	PART 1	44	On the Khans who reigned after the Death of Gengis	603	I will tell you another striking wonder ; 				tell	tell	tell you another striking wonder	you		
1	PART 1	44	On the Khans who reigned after the Death of Gengis	604	that when the bodies of the khans are carried to these mountains, the conductors put to the sword all the men whom they meet on the road, saying, Go and serve the great lord in the other world ;				carried,saying,Go,serve	carried,saying,Go,serve	carried to these mountains,saying,Go and serve the great lord in the other world,serve the great lord in the other world ;	these mountains,I saying,the great lord in the other world		
1	PART 1	44	On the Khans who reigned after the Death of Gengis	605	and they do the same to the horses, killing also for that purpose the best he has, You must know that when Mangou died, more than 20,000 men were slain, who had been met on the road when his body was removed to be buried.		Mangou		killing,know,died,were,slain,had,been,met,was,removed,be,buried	killing,know,died,were,slain,had,been,met,was,removed,be,buried	killing also for that purpose the best he has,know that when Mangou died , more than 20,000 men were slain , who had been met on the road when his body was removed to be buried,died,were slain , who had been met on the road when his body was removed to be buried,slain , who had been met on the road when his body was removed to be buried,had been met on the road when his body was removed to be buried,been met on the road when his body was removed to be buried,met on the road when his body was removed to be buried,was removed to be buried,removed to be buried,been met on the road when his body was removed to be buried,buried	I,the road,I		
1	PART 1	45	On the Religion, Customs, and Manners of the Tartars	606	Now since I have begun speaking of the Tartars, I will tell you many things about them.	Karakorum			begun,tell	begun,tell	begun speaking of the Tartars,tell you many things about them	you		
1	PART 1	45	On the Religion, Customs, and Manners of the Tartars	607	They abide during winter in plains and warm situations, where there is abundant herbage for their cattle; 									
1	PART 1	45	On the Religion, Customs, and Manners of the Tartars	608	and in summer they retire to cool places on mountains and high valleys, where water abounds.				cool	cool	cool places on mountains and high valleys , where water abounds	places		
1	PART 1	45	On the Religion, Customs, and Manners of the Tartars	609	They have wooden houses covered with felt, of a round shape, which they convey with them wherever they go; 				covered,felt	covered,felt	covered with felt,felt	I		
1	PART 1	45	On the Religion, Customs, and Manners of the Tartars	610	for they have them so well bound with twigs as to be easily carried.				bound,be,carried	bound,be,carried	bound with twigs as to be easily carried,be easily carried,carried .	twigs		
1	PART 1	45	On the Religion, Customs, and Manners of the Tartars	611	Whenever they take down and set up a house, the gate is always placed to the south.				set,placed	set,placed	set up a house,placed to the south	the south		
1	PART 1	45	On the Religion, Customs, and Manners of the Tartars	612	They have waggons so well covered with black felt, that if it should rain the whole day, no water would reach any thing within ; 				covered,felt,rain,reach	covered,felt,rain,reach	covered with black felt,felt,rain the whole day,reach any thing within	I,the whole day,any thing		
1	PART 1	45	On the Religion, Customs, and Manners of the Tartars	613	and they are drawn by oxen and camels.				drawn	drawn	drawn by oxen and camels	oxen and camels		
1	PART 1	45	On the Religion, Customs, and Manners of the Tartars	614	On the top they place their wives and children ; 									
1	PART 1	45	On the Religion, Customs, and Manners of the Tartars	615	and I must tell you that the ladies buy, sell, and perform all the work necessary for their husbands, who do nothing but hunt, hawk, and go to war.				tell,perform,go	tell,perform,go	tell you that the ladies buy , sell , and perform all the work necessary for their husbands , who do nothing but hunt , hawk , and go to war,perform all the work necessary for their husbands , who do nothing but hunt , hawk , and go to war,go to war	you,all the work,war		
1	PART 1	45	On the Religion, Customs, and Manners of the Tartars	616	They live on flesh, milk, and the produce of hunting, and likewise on rats of Pharaoh, which are found here in great numbers.				found	found	found here in great numbers			
1	PART 1	45	On the Religion, Customs, and Manners of the Tartars	617	They eat also the flesh of camels, dogs, and indeed of every kind of animal, and drink mare's milk.									
1	PART 1	45	On the Religion, Customs, and Manners of the Tartars	618	They shun the seduction of married females, as a most vile and shameful thing; 									
1	PART 1	45	On the Religion, Customs, and Manners of the Tartars	619	and the wives are very faithful, performing extremely well the business of the household.				performing	performing	performing extremely well the business of the household			
1	PART 1	45	On the Religion, Customs, and Manners of the Tartars	620	Every man may take as many as he pleases, even to a hundred, if he can maintain them ; 				take,maintain	take,maintain	take as many as he pleases , even to a hundred , if he can maintain them,maintain them	them		
1	PART 1	45	On the Religion, Customs, and Manners of the Tartars	621	yet they hold the first as the principal and most respectable.									
1	PART 1	45	On the Religion, Customs, and Manners of the Tartars	622	They scruple not to marry their cousins, and if the father dies, the eldest son may take all his wives, except his own mother ; 				marry,take	marry,take	marry their cousins,take all his wives , except his own mother	their cousins,all his wives		
1	PART 1	45	On the Religion, Customs, and Manners of the Tartars	623	he marries also the widow of his deceased brother.									
1	PART 1	45	On the Religion, Customs, and Manners of the Tartars	624	They celebrate their marriages by great festivals.									
1	PART 1	45	On the Religion, Customs, and Manners of the Tartars	625	The Tartars, who believe in a deity of a sublime and heavenly nature, burn incense in censers to him, and pray that he may preserve them in health of mind and body.				pray,preserve	pray,preserve	pray that he may preserve them in health of mind and body,preserve them in health of mind and body	them		
1	PART 1	45	On the Religion, Customs, and Manners of the Tartars	626	They have also one called Nacygai, whom they call their earthly god, who guards their children, cattle, and corn. 		Nacygai		called	called	called Nacygai	Nacygai		
1	PART 1	45	On the Religion, Customs, and Manners of the Tartars	627	They fashion him of felt and cloth, keep him in their house, and pay him great honour and reverence.				felt,keep,pay	felt,keep,pay	felt,keep him in their house,pay him great honour and reverence	I,him,him		
1	PART 1	45	On the Religion, Customs, and Manners of the Tartars	628	They make for him also a wife and children of cloth, placing the first on his left hand, and the latter in front.				placing	placing	placing the first on his left hand , and the latter in front	the first on his left hand , and the latter in front		
1	PART 1	45	On the Religion, Customs, and Manners of the Tartars	629	Before eating, they take the fat meat and anoint his mouth with it; then lay bread before the door of his chamber.				anoint,lay	anoint,lay	anoint his mouth with it,lay bread before the door of his chamber	his mouth,bread		
1	PART 1	45	On the Religion, Customs, and Manners of the Tartars	630	Having done this, they say that their god and his family have had their share, and sit down to their own meals.				Having,done,had,sit	Having,done,had,sit	Having done this,done this,had their share,sit down to their own meals	this,their share		
1	PART 1	45	On the Religion, Customs, and Manners of the Tartars	631	 I told you that they drink mare's milk, but it is in such a manner that it seems white wine, being of an agreeable taste, and called chemius.				told,being,called	told,being,called	told you that they drink mare 's milk,being of an agreeable taste , and called chemius,called chemius.	you,an agreeable taste		
1	PART 1	45	On the Religion, Customs, and Manners of the Tartars	632	The wealthy wear rich robes of gold and silk, with varied furs of the ermine, sable, and fox.									
1	PART 1	45	On the Religion, Customs, and Manners of the Tartars	633	Their harness is beautiful and of great value; 									
1	PART 1	45	On the Religion, Customs, and Manners of the Tartars	634	their arms are bows, swords, and clubs ; 									
1	PART 1	45	On the Religion, Customs, and Manners of the Tartars	635	but the first is more used than the others, because they are excellent archers.									
1	PART 1	45	On the Religion, Customs, and Manners of the Tartars	636	On their back they wear armour of buffalo and other very strong hides.									
1	PART 1	45	On the Religion, Customs, and Manners of the Tartars	637	I will tell you the manner in which they maintain justice.				tell	tell	tell you the manner in which they maintain justice	you		
1	PART 1	45	On the Religion, Customs, and Manners of the Tartars	638	If a man has stolen an article of little value, they give him seven lashes, or seventeen, or twentyseven, going on thus always to three hundred and seven, and many die under them.				stolen,going	stolen,going	stolen an article of little value,going on thus always to three hundred and seven , and many	an article of little value		
1	PART 1	45	On the Religion, Customs, and Manners of the Tartars	639	If he steals a horse or any thing else for which he deserves to die, he is cut through the middle with a sword; 				die,cut	die,cut	die,cut through the middle with a sword	I,the middle		
1	PART 1	45	On the Religion, Customs, and Manners of the Tartars	640	yet if he can pay nine times the value of what he has stolen, he is allowed to live.				pay,stolen,allowed,live	pay,stolen,allowed,live	pay nine times the value of what he has stolen,stolen,allowed to live,live	nine times the value of what he has stolen,I,I		
1	PART 1	45	On the Religion, Customs, and Manners of the Tartars	641	Every lord or other man, who owns oxen or any cattle, makes them be marked with his seal, and then allows them to feed on the plains or among the mountains ; 				be,marked,feed	be,marked,feed	be marked with his seal,marked with his seal,feed on the plains or among the mountains	his seal,the plains,the mountains		
1	PART 1	45	On the Religion, Customs, and Manners of the Tartars	642	and whoever finds one straying brings it to him whose mark is upon it.				straying	straying	straying	I		
1	PART 1	45	On the Religion, Customs, and Manners of the Tartars	643	The sheep and lambs, however, are guarded by a shepherd.				guarded	guarded	guarded by a shepherd	a shepherd		
1	PART 1	45	On the Religion, Customs, and Manners of the Tartars	644	Their cattle are all remarkably large, fat, and beautiful.									
1	PART 1	45	On the Religion, Customs, and Manners of the Tartars	645	They have another wonderful custom which I had forgot; 				had,forgot	had,forgot	had forgot,forgot	I		
1	PART 1	45	On the Religion, Customs, and Manners of the Tartars	646	for when two men have one a son, the other a daughter, dead at the age of four, they marry them together, and represent the union by cards, which they set on fire, and when they see the flame and smoke ascending, they make great shouts and run backward and forward, saying that the dead are going to their children in the other world, and are to be husband and wife there.				ascending,run,saying,going,be	ascending,run,saying,going,be	ascending , they make great shouts and run backward and forward , saying that the dead are going to their children in the other world , and are,run backward and forward,saying that the dead are going to their children in the other world , and are,going to their children in the other world,be husband and wife there	their children,husband and wife		
1	PART 1	45	On the Religion, Customs, and Manners of the Tartars	647	They do more, for they paint on cards the similitudes of men, horses, cloths, bezants, and harness, then burn them, and say that all these things will be possessed by their children in the other world.				be,possessed	be,possessed	be possessed by their children in the other world,possessed by their children in the other world	their children		
1	PART 1	46	On their Wars, and the Order of their Armies	648	The Tartars are good men-at-arms in battle, capable of much endurance; 	Karakorum								
1	PART 1	46	On their Wars, and the Order of their Armies	649	and they can go through more warlike toil than other men.				go	go	go through more warlike toil than other men	more warlike toil than other men		
