chapter No	chapter Title	section No	section Title	sentence No	sentence
1	part1	73	Of the City of Sin-gui, of Un-gui, and of Ughim	764	There is nothing else worth mentioning ; therefore I will go on to tell you of the noble city of Kin-sai, which is the capital of the kingdom of Manji.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	765	When a man leaves Ughim, and goes three days, he observes many noble and rich cities and castles, with great merchandise.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	766	The people are all.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	767	idolaters, subject to the khan, use paper money, and have abundant means of subsistence.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	768	At the end of these three days, he finds a very noble city named Kin-sai,which means in our language the city of heaven.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	769	And now I will tell you all its nobleness; for without doubt it is the largest city in the world.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	770	And I will give you the account which was written by the Queen of Manji to Bayam, who conquered that kingdora, to be transmitted to his master, who thereby might be persuaded not to destroy it.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	771	And this letter contained the truth, as I Marco saw with my own eyes.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	772	t It related, that the city of Kin-sai is 100 miles in circumference, and has 12,000 stone bridges; and beneath the greater part of these a large ship might pass, and beneath the others a smaller one.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	773	And you need not wonder there are so many bridges; because the city is wholly on the water, and surrounded by it like Venice.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	774	It contains twelve arts or trades, and each trade has 12,000 stations or houses; and in each station there are of masters and labourers at least ten, in some fifteen, thirty, and even forty, because this town supplies many others round it.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	775	The merchants are so numerous and go rich, that their wealth can neither be told nor believed.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	776	They, their ladies, and the heads of the trades do nothing with their own hands, but live as cleanly and delicately as if they were kings.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	777	These females also are of angelic beauty, and live in the most elegant manner.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	778	But it is established that no one can practise any other art than that which his father followed, even though he were worth 100,000 bezants.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	779	To the south of that city is a lake, full thirty miles in circuit; and all around it are beautiful palaces and houses, so wonderfully built that nothing can possibly surpass them ; they belong to the great and noble.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	780	men of the city.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	781	There are also abbeys and monasteries of idolaters in great numbers.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	782	In the middle of the lake are two islands, on one of which stands a palace, so wonderfully adorned that it seems worthy of belonging to the emperor.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	783	Whoever wishes to celebrate a marriage or other festival, goes thither, where he finds dishes, plates, and all implements necessary for the occasion.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	784	The city of Kin-sai contains many beautiful houses, and one great stone tower, to which the pedple convey all their property when the houses take fire, as often happens, because many of them are of wood.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	785	They are idolaters, subject to the great khan, and use paper money.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	786	They eat the flesh of dogs and other beasts, such as no Christian would touch for the world, Qn each of the said 12,000 bridges, ten men keep guard day and night, so that no one may dare to raise a disturbance, or commit theft or homicide.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	787	I will tell you another thing, that in the middle of the city is a mound, on which stands a tower, wherein is placed a wooden table, against which a man strikes with a hammer, so that it is heard to a great distance ; this he does when there.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	788	is an alarm of fire, or any kind of danger or disturbance.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	789	The great khan causes that city to be most strongly guarded, because it is the capital of all the province of Manji, and he derives from it vast treasure and revenue ; he is likewise afraid of any revolt.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	790	All the streets are paved with stones and bricks ; and so are the high roads of Manji, on which account men may travel very pleasantly either on horseback or on foot.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	791	In this city, too, are 4000 baths, in which the citizens, both men and women, take great delight, and frequently resort thither, because they keep their persons very cleanly.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	792	They are the largest and most beautiful baths in the world, insomuch that 100 of either sex may bathe in them at once.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	793	Twenty-five miles from thence is the ocean, between south and east ; and there is a city named Gan-fu,which has a very fine port, with large ships, and much merchandise of immense value from India and other quarters.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	794	Past this city to the port flows a stately river, by which the ships can come up to it, and which runs thither from a great distance.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	795	The khan has divided the whole province of Manji into nine large kingdoms, all of which pay him annual tribute.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	796	In Gan-fu resides one of the kings, who has under him 140 cities.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	797	I will tell you a thing you will much wonder at, that in this province there are 1200 towns, and in each a garrison amounting to 1000, 10,000, 20,000, and in some instances to 30,000 men.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	798	But do not suppose these are all Tartar cavalry ; for part are infantry and sent from Cathay.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	799	But the riches and profit which the khan derives from the province of Manji is so great that no mah could dare to mention it, nor would any one believe him; and therefore I shall be silent.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	800	1 will tell you, however, some of the customs of Manji.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	801	One is, that whenever a boy or girl is born, the day, hour, and minute are written down, also the sign and planet under which the birth takes place, so that all may know their nativity.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	802	And when any one wishes to undertake a journey, or do any thing else of importance, he repairs to the astrologer, states these particulars, and asks if he should go or act otherwise.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	803	And they are often thus diverted from their journeys and other designs ; for these astrologers are skilful in their arts and diabolical enchantments, and tell them many things which they implicitly believe, Another custom is, that when a body is to be burned, all the relations dress themselves in canvass to express grief, and go with the corpse, beating instruments, and making songs and prayers to their idols.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	804	When they come to the place where the ceremony is to be performed, they frame images of men, women, camels, horses, clothes, money, and various other things, all of cards.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	805	When the fire is fully lighted, they throw in all these things, saying that the dead will enjoy them in the other world, and that the honour now done to him will be done there also by idols.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	806	In this city of Kin-sai is a palace of the king who fled, which is the noblest and most beautiful in the world.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	807	It is a square, ten miles in circuit, surrounded by a lofty wall, within which are gardens abounding in all the most delicate fruits, fountains, and lakes supplied with many kinds of fish.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	808	In the middle is the edifice itself, large and beautiful, with a hall so extensive that a vast number of persons can sit down at table.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	809	That hall is painted all over with gold and azure, representing many stories, in which are beasts, birds, knights, ladies, and various wonders.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	810	Nothing can be seen upon the walls and roof but these ornaments.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	811	There are twenty others of similar dimensions, such that 10,000 men can conveniently sit at table ; and they are covered and worked in gold very nobly.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	812	This palace contains also 1000 chambers.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	813	In the city are 160 toman of fires, that is, of houses ; and the toman is 10,000, making 1,600,000 houses, among which are many great and rich palaces.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	814	There is only one  church of Nestorian Christians.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	815	Each man of that city,  as also of the others, has written on his door the name of  his wife, his children, of his sons' wives, his slaves, and  of all his household ; and when any one is horn, he adds  the name, and when he dies, takes it away.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	816	Thus the  governor of each city knows the names of every person  in it ; and this practice is followed in all the towns of  Manji and Cathay.
1	part1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	817	The same account is given of the  strangers who reside for a time in their houses, both when  they come and when they go ; and by that means the  great khan knows whoever arrives and departs, which  is of great advantage.
1	part1	75	Farther Particulars of that City	818	There are within the city ten principal squares or market-places,besides which, numberless shops run along the streets.
1	part1	75	Farther Particulars of that City	819	These squares are each half a mile in length, and have in front the main street, forty paces wide, and reaching in a straight line from one end of the city to the other.
1	part1	75	Farther Particulars of that City	820	Thus they are, altogether, two miles in circuit, and four miles distant from each other.
1	part1	75	Farther Particulars of that City	821	The street is crossed by many low and convenient bridges.
1	part1	75	Farther Particulars of that City	822	Parallel to it, but on the opposite side to the squares, is a very large canal, and on its bank capacious warehouses, built of stone, to accommodate the merchants from India and other countries, and receive their goods; this situation being chosen as convenient with regard to the market-squares.
1	part1	75	Farther Particulars of that City	823	Each of these, on three days in every week, contains an assemblage of from 40,000 to 50,000 persons, who bring for sale every desirable article of provision, There appears abundance of all kinds of game, roebucks, stags, fallow-deer, hares, and rabbits, with partridges, pheasants, francolins, quails, common fowls, capons, ducks and geese almost innumerable ; these last being so easily bred on the lake, that for a Venetian silver grosso you may buy a couple of geese and two pairs of ducks.
1	part1	75	Farther Particulars of that City	824	In the same place are also the shambles, where cattle, as oxen, calves, kids, and lambs, are killed for the tables of the rich and of magistrates.
1	part1	75	Farther Particulars of that City	825	These markets afford at all seasons a great variety of herbs and fruits ; in particular, uncommonly large pears, weighing each ten pounds,white in the inside like paste, and very fragrant.
1	part1	75	Farther Particulars of that City	826	The peaches also, both yellow and white, are in their season of delicious flavour.
1	part1	75	Farther Particulars of that City	827	Grapes are not cultivated, but very good ones are brought dried from other districts.
1	part1	75	Farther Particulars of that City	828	Wine is not esteemed by the natives, who are accustomed to their own liquor, prepared from rice and various spices.
1	part1	75	Farther Particulars of that City	829	From the sea, twenty-five miles distant, a vast supply of fish is conveyed on the river; and the lake also contains abundance, the taking of which affords constant employment tonumerous fishermen.
1	part1	75	Farther Particulars of that City	830	The species vary according to the season, and the offal carried thither from the city renders them large and rich.
1	part1	75	Farther Particulars of that City	831	In short, the quantity in the market is so immense, that you would think it impossible it could find purchasers ; yet in a few hours it is all disposed of, s0 many inhabitants are there who can afford to indulge in such luxuries.
1	part1	75	Farther Particulars of that City	832	They eat fish and flesh at one meal.
1	part1	75	Farther Particulars of that City	833	Each of the ten squares is surrounded with lofty dwellinghouses ; the lower part being made into shops, where manufactures of every kind are carried on, and imported articles are sold, as spices, drugs, toys, and pearls.
1	part1	75	Farther Particulars of that City	834	In some shops is kept only the country wine, which is constantly made fresh, and served out at a moderate price.
1	part1	75	Farther Particulars of that City	835	In the several streets connected with the squares are numerous baths, attended by servants of both sexes, to perform the functions of ablution for the male and feale visiters, who from their childhood are accustomed to bathe in cold water, as being highly conducive to health.
1	part1	75	Farther Particulars of that City	836	Here, too, are apartments provided with warm water for the use of strangers, who, from want of use, cannot endure the shock of the cold.
1	part1	75	Farther Particulars of that City	837	All are in the daily habit of washing their persons, especially before meals.
1	part1	75	Farther Particulars of that City	838	In other streets reside the females of bad character, who are extremely numerous ; and not only in the streets near the squares, which are specially appropriated to them, but in every other quarter they appear, highly dressed out and perfumed, in well furnished houses, and with a train of domestics.
1	part1	75	Farther Particulars of that City	839	They are perfectly skilled in all the arts of seduction, which they can adapt to persons of every description ; so that strangers who have once yielded to their fascination are said to be like men bewitched, and can never get rid of the impression.
1	part1	75	Farther Particulars of that City	840	Intoxicated with these unlawful pleasures, even after returning home, they always long to revisit the place where they were thus seduced.
1	part1	75	Farther Particulars of that City	841	In other streets reside the physicians and the astrologers, who also teach reading and writing, with many other arts.
1	part1	75	Farther Particulars of that City	842	On opposite sides of the squares are two large edifices, where officers appointed by his majesty promptly decide any differences that arise between the foreign merchants and the inhabitants.
1	part1	75	Farther Particulars of that City	843	They are bound also to take care that the guards be duly stationed on the neighbouring bridges, and in case of neglect, to inflict a discretionary punishment on the delinquent.
1	part1	75	Farther Particulars of that City	844	On each side of the principal street, mentioned as reaching across the whole city, are large houses and mansions with gardens; near to which are the abodes and shops of the working artisans.
1	part1	75	Farther Particulars of that City	845	At all hours you observe such multitudes of people passing backwards and forwards on their various avocations, that it might seem impossible to supply them with food.
1	part1	75	Farther Particulars of that City	846	A different judgment will, however, be formed, when every market-day the squares are seen crowded with people, and covered with provisions brought in for sale by carts and boats.
1	part1	75	Farther Particulars of that City	847	To give some idea of the quantity of meat, wine, spices, and other articles brought for the consumption of the people of Kin-sai, I shall instance the single article of pepper.
1	part1	75	Farther Particulars of that City	848	Marco Polo was informed by an officer employed in the customs, that the daily amount was forty-three loads, each weighing 243 pounds.
1	part1	75	Farther Particulars of that City	849	The houses of the citizens are well built, and richly adorned with carving, in which, as well as in painting and ornamental buildings, they take great delight, and lavish enormous sums.
1	part1	75	Farther Particulars of that City	850	Their natural disposition is pacific, and the example of their former unwarlike kings has accustomed them to live in tranquillity.
1	part1	75	Farther Particulars of that City	851	They keep no arms in their houses, and are unacquainted with their use.
1	part1	75	Farther Particulars of that City	852	Their mercantile transactions are conducted in a manner perfectly upright and honourable.
1	part1	75	Farther Particulars of that City	853	They also behave in a friendly manner to each other, so that the inhabitants of the same neighbourhood appear like one family.
1	part1	75	Farther Particulars of that City	854	In their domestic relations, they showno jealousy or suspicion of their wives, but treat them with great respect.
1	part1	75	Farther Particulars of that City	855	Any one would be held as infamous that should address indecent expressions to married women.
1	part1	75	Farther Particulars of that City	856	They behave with cordiality to strangers who visit the city for commercial purposes, hospitably entertain them, and afford their best assistance in their business.
1	part1	75	Farther Particulars of that City	857	On the other hand, they hate the very sight of soldiers, even the guards of the great khan; recollecting, that by their means they have been deprived of the government of their native sovereigns.
1	part1	75	Farther Particulars of that City	858	On the lake above mentioned are a number of pleasure-barges, capable of holding from ten to twenty persons, being from fifteen to twenty paces long, with a broad level floor, and moving steadily through the water.
1	part1	75	Farther Particulars of that City	859	Those who delight in this amusement, and propose to enjoy it, either with their ladies or companions, engage one of these barges, which they find always in the very best order, with seats, tables, and every thing necessary for an entertainment.
1	part1	75	Farther Particulars of that City	860	The boatmen sit on a flat upper deck, and with long poles reaching to the bottom of the lake, not more than two fathoms deep, push along the vessels to any desired spot.
1	part1	75	Farther Particulars of that City	861	These cabins are painted -in various colours, and with many figures; the exterior is similarly adorned.
1	part1	75	Farther Particulars of that City	862	On each side are windows, which can at pleasure be kept open or shut, when the company seated at table.
1	part1	75	Farther Particulars of that City	863	may delight their eyes with the varied beauty of the passing scenes.
1	part1	75	Farther Particulars of that City	864	Indeed, the gratification derived from these water-excursions exceeds any that can be enjoyed on land; for as the lake - extends all along the city, you discover, while standing in the boat, at a certain distance from the shore, all its grandeur and beauty, palaces, temples, convents, and gardens, while lofty trees reach down to the water’s edge.
1	part1	75	Farther Particulars of that City	865	At the same time are seen other boats continu‘ally passing, similarly filled with parties of pleasure.
1	part1	75	Farther Particulars of that City	866	Generally, indeed, the inhabitants, when they have finished the labours of the day, or cloged their mercantile transactions, think only of seeking amusement with their wives or mistresses, either in these barges or driving about the city in carriages.
1	part1	75	Farther Particulars of that City	867	The main street already mentioned is paved with stone and brick to the width of ten paces on each side, the interval being filled up with small gravel, and having arched drains to carry off the water into the canals, so that it is always keptdry.
1	part1	75	Farther Particulars of that City	868	On this road the carriages are constantly driving.
1	part1	75	Farther Particulars of that City	869	They are long, covered at top, have curtains and cushions of silk, and can hold six persons, Citizens of both sexes, desirous of this amusement, hire them for that purpose, and you see them at every hour moving about in vast numbers.
1	part1	75	Farther Particulars of that City	870	In many cases the people visit gardens, where they are introduced by the managers of the place into shady arbours, and remain till the time of returning home.
1	part1	75	Farther Particulars of that City	871	The palace already mentioned had a wall with a passage dividing the exterior court from an inner one, which formed a kind of cloister, supporting a portico that surrounded it, and led to various royal apartments.
1	part1	75	Farther Particulars of that City	872	Hence you entered a covered passage or corridor, six paces wide, and so long as to: reacli to the margin of the lake.
1	part1	75	Farther Particulars of that City	873	On each side were corresponding entrances to ten courts, also resembling cloisters with porticos, and each having fifty private rooms, with gardens attached,— the residence of a thousand young females, whom the king maintained in his service.
1	part1	75	Farther Particulars of that City	874	In the company either of his queen or of a party of those ladies he used to seek amusement on the lake, visiting the idol-temples on its banks.
1	part1	75	Farther Particulars of that City	875	The other two portions of this seraglio were laid out in groves, pieces of water, beautiful orchards, and enclosures for animals suited for the chase, as antelopes, deer, stags, hares, and rabbits.
1	part1	75	Farther Particulars of that City	876	Here, too, the king amused himself,—his damsels accompanying him in carriages or on horseback.
1	part1	75	Farther Particulars of that City	877	No man was allowed to be of the party, but the females were skilled in the art of coursing and pursuing the animals.
1	part1	75	Farther Particulars of that City	878	When fatigued they retired into the groves on the margin of the lake, and, quitting their dresses, rushed into the water, when they swam sportively in different directions, —the king remaining a spectator of the exhibition.
1	part1	75	Farther Particulars of that City	879	Sometimes he had his repast provided beneath the dense foliage of one of these groves, and was there waited upon by the damsels, Thus he spent his time in this enervating society, profoundly ignorant of mar-tial affairs ; hence the grand khan, as already mentioned, was enabled to deprive him of his splendid possessions, and drive him with ignominy from his throne.
1	part1	75	Farther Particulars of that City	880	All these particulars were related to me by a rich merchant of Kin-sai, who was then very old; and, having been a confidential servant of King Facfur, was acquainted with every circumstance of his life.
1	part1	75	Farther Particulars of that City	881	He knew the palace in its former splendour, and desired me to come and take a view of it.
1	part1	75	Farther Particulars of that City	882	Being then the residence of the khan’s viceroy, the colonnades were preserved entire, but the chambers had been allowed to go to ruin,—only their foundations remaining visible.
1	part1	75	Farther Particulars of that City	883	The walls, too, including the parks and gardens, had been left to decay, and no longer contained any trees or animals.
1	part1	76	Revenues of the Great Khan from Kin-sai and Manji	884	I will now tell you of the large revenue which the khan draws from this city, and the territory under its jurisdiction, which is the ninth part of the province of Manji.
1	part1	76	Revenues of the Great Khan from Kin-sai and Manji	885	The salt of that country yields to him in the year eighty tomans of gold, and each toman is 70,000 saiks, which amount to 5,600,000, and each saik is worth more than a gold florin ; and is not this most great and wonderful!
1	part1	76	Revenues of the Great Khan from Kin-sai and Manji	886	In that country, too, there grows more sugar than in the whole world besides, and it yields a very large revenue.
1	part1	76	Revenues of the Great Khan from Kin-sai and Manji	887	I will not state it particularly, but remark that, taking all spices together, they pay 3 1/2 per cent.
1	part1	76	Revenues of the Great Khan from Kin-sai and Manji	888	, which is levied too on all other merchandise.
1	part1	76	Revenues of the Great Khan from Kin-sai and Manji	889	Large taxes are also derived from wine, rice, coal, and from the twelve arts, which, as already mentioned, have each twelve thousand stations.
1	part1	76	Revenues of the Great Khan from Kin-sai and Manji	890	On every thing a duty is imposed ; and on silk especially and other articles is paid ten per cent.
1	part1	76	Revenues of the Great Khan from Kin-sai and Manji	891	But I, Marco Polo, tell you, because I have often heard the account of it, that the revenue on all these commodities amounts every year to 210 tomans, or 14,700,000 saiks, and that is the most enormous amount of money that ever was heard of, and yet is paid by only the ninth part of the province of Manji.
1	part1	76	Revenues of the Great Khan from Kin-sai and Manji	892	Now let us depart from this city of Kin-sai, and go to another called Tam-pin-gui.
1	part1	77	Tam-pin-gui and other Cities	893	When a man departs from Kin-sai, and goes a day to the south-east, he finds always most pleasant houses and gardens, and all the means of living in great abundance.
1	part1	77	Tam-pin-gui and other Cities	894	At the end of the day he discovers the city already named,t which is very large and beautiful, and is dependent on Kin-sai.
1	part1	77	Tam-pin-gui and other Cities	895	The people are subject to the khan, use paper money, are idolaters, and burn the bodies of their dead in the manner already described.
1	part1	77	Tam-pin-gui and other Cities	896	They live by merchandise and arts, and have an ample supply of provisions.
1	part1	77	Tam-pin-gui and other Cities	897	And when a man goes three days to the south-east, seeing very large cities and castles, and much trade, he comes to the city of Un-gui,under the government of Kin-sai, and otherwise like the former.
1	part1	77	Tam-pin-gui and other Cities	898	When he departs from Un-gui and goes two days south-east, he every where perceives towns and castles, so that he seems to be going through a city.
1	part1	77	Tam-pin-gui and other Cities	899	Every thing is in abundance ; and here are the largest and longest canes in all the country, for know that some are four palms in circuit and fifteen paces long.
1	part1	77	Tam-pin-gui and other Cities	900	t At the end of the two days he comes to Chen-gui,} which is large and beautiful.
1	part1	77	Tam-pin-gui and other Cities	901	The people, who are idolaters, are under the great khan and the jurisdiction of Kin-sai, and have abundance of silk and provisions.
1	part1	77	Tam-pin-gui and other Cities	902	In going four days south-east he finds citiesand castles, and all things in the utmost plenty.
1	part1	77	Tam-pin-gui and other Cities	903	There are birds and beasts for the chase, with lions very large and fierce.
1	part1	77	Tam-pin-gui and other Cities	904	Throughout all the province of Manji there are neither sheep nor lambs, but oxen, goats, and hogs in great variety.
1	part1	77	Tam-pin-gui and other Cities	905	At the end of the four days he finds Cian-cian,§ a town situated on a mountain, which divides the river into two parts, each flowing in a different direction.
1	part1	77	Tam-pin-gui and other Cities	906	The people are like the former ; and, at the end of three days more we reach the city of Can-giu,|| large and beautiful ; and this is the last under the jurisdiction of Kin-sai; for now commences another kingdom, which is one of the nine parts of Manji, and is called Fu-gui.
1	part1	78	The Kingdom of Fu-gui	907	When aman goes from the last-mentioned city of Kinsai he enters the kingdom of Fu-gui ;and, after travelling seven days, he finds houses and villages, the inhabitants of which are all idolaters,and under the jurisdiction of Fu-gui.
1	part1	78	The Kingdom of Fu-gui	908	They have provisions in great abundance, with numerous wild beasts for hunting ; also large and fierce lions.
1	part1	78	The Kingdom of Fu-gui	909	They have ample supplies of ginger and galanga, so that for a Venetian grosso you can buy eighty pounds.
1	part1	78	The Kingdom of Fu-gui	910	And there is a fruit or flower having the appearance of saffron, and though not really so, yet of equal value, being much employed in manufacture.
1	part1	78	The Kingdom of Fu-gui	911	They eat the flesh of the filthiest animals, and even that of aman, provided he has not died a natural death ; but if he has been killed, they account his flesh extremely delicate.
1	part1	78	The Kingdom of Fu-gui	912	When they go to war they cut their hair very close, and paint their faces an azure colour like the iron of a lance.
1	part1	78	The Kingdom of Fu-gui	913	They fight all on foot except their chief ; and are the most cruel race in the world, because they go about the whole day killing men, drinking their blood, and eating their fiesh.
1	part1	79	Of the Cities of Que-lin-fu and Un-quem	914	In the middle of these seven days you come to a city called Que-lin-fu,which is very large and beautiful, subject to the great khan.
1	part1	79	Of the Cities of Que-lin-fu and Un-quem	915	It has three bridges, the largest and most magnificent in the world; for each is a mile long and ten paces broad, and all supported by columnsof marble.
1	part1	79	Of the Cities of Que-lin-fu and Un-quem	916	The people live by merchandise and arts, and have abundance of silk and ginger.
1	part1	79	Of the Cities of Que-lin-fu and Un-quem	917	The ladies here are very beautiful.
1	part1	79	Of the Cities of Que-lin-fu and Un-quem	918	They have another strange thing, hens that have no feathers, but skins like a cat.
1	part1	79	Of the Cities of Que-lin-fu and Un-quem	919	t They lay eggs like those of our hens, and are very good eating.
1	part1	79	Of the Cities of Que-lin-fu and Un-quem	920	And in the remainder of the seven days’ journey we discover many cities and castles, merchants and merchandise, and men of art.
1	part1	79	Of the Cities of Que-lin-fu and Un-quem	921	There are lions, great and fierce, doing much injury to the passengers, who on this account cannot travel without imminent danger.
1	part1	79	Of the Cities of Que-lin-fu and Un-quem	922	At the end of the journey is found a city called Un-quem,} where there is made such a quantity of sugar, that the whole court of the khan is thence supplied, which is worth a vast treasure.
1	part1	79	Of the Cities of Que-lin-fu and Un-quem	923	Beyond it is the large city of Fu-gui, capital of this kingdom.
1	part1	8	Rewards bestowed on his Soldiers	924	Now let us tell of the officers and barons of the great khan, and how he rewarded those who fought with him in the battle against Nayan.
1	part1	8	Rewards bestowed on his Soldiers	925	To those who commanded 100 men, he gave the command of 1000, and to those of 1000 that of 10,000 ; and he bestowed, according to their rank, tablets of gold or of silver, on all of which was written,—By the might of the great God, and by the favour which he gave to our emperor : may that prince be blessed, and may all those who do not obey him die and be destroyed”.
1	part1	8	Rewards bestowed on his Soldiers	926	Those who hold these documents enjoy certain privileges, with written instructions how they are to exercise their authority.
1	part1	8	Rewards bestowed on his Soldiers	927	He who commands 100,000 men receives a golden one, weighing 300 saggi, under which is sculptured a lion on one side, and on the other the sun and moon.
1	part1	8	Rewards bestowed on his Soldiers	928	Those who bear these noble tablets have instructions, that whenever they ride they should bear above their head an umbrella of gold, and as often as they are seated, it should be upon silver.
1	part1	8	Rewards bestowed on his Soldiers	929	There are also tablets whereon is sculptured a gerfalcon, which he gives to three great barons, who have then equal authority with himself.
1	part1	8	Rewards bestowed on his Soldiers	930	They can take, whenever they please, and lead from place to place, the troops and horses of any prince or king; and whoever dares to disobey in any thing their will and mandate, must die as a rebel to the sovereign.
1	part1	8	Rewards bestowed on his Soldiers	931	Now let us speak of the outward form and manners of this mighty prince.
1	part1	80	Of the City of Fu-gui	932	Fu-gui,§ as just stated, is the capital of the kingdom of Con-cha, which is one of the nine parts of Manji.
1	part1	80	Of the City of Fu-gui	933	In that city is much merchandise and art ; the people are idolatrous, and subject to the great khan.
1	part1	80	Of the City of Fu-gui	934	He keeps there a strong army, because the towns and castles often revolt, and whenever they do so the troops hasten thither, take.
1	part1	80	Of the City of Fu-gui	935	and destroy them.
1	part1	80	Of the City of Fu-gui	936	Through the middle of that city flows a river a mile broad; here much sugar is made, and an extensive trade is carried on in precious atones and pearls, which are brought by merchants from India and its isles.
