chapter No	chapter Title	section No	section Title	sentence No	sentence
3	part3	47	Argon and Acomat contend for the Persian Empire	637	The night was spent in busy preparation ; and Acomat Soldan, being warned by his spies, was equally active.
3	part3	48	Great Battle between them	638	Next day Argon, having made all his arrangements, advanced in good order; while his antagonist, not waiting his arrival, led on his troops to the encounter.
3	part3	48	Great Battle between them	639	They soon met, and the two great hosts, who had much desired the battle, rushed without delay against each other.
3	part3	48	Great Battle between them	640	Arrows flew like rain, chiefs fell to the ground, the air resounded with the cries and lamentations of the wounded and dying.
3	part3	48	Great Battle between them	641	Their arrows being exhausted, they rushed on with swords and spears; arms, hands, and heads were cut off, and the noise would have drowned the loudest thunder, In that day many brave men died, and many ladies were left disconsolate.
3	part3	48	Great Battle between them	642	Argon assuredly displayed great prowess, and set a gallant example ; but in vain,—fortune turned against him,—his men, compelled to flee, were pursued and slain in great numbers.
3	part3	48	Great Battle between them	643	.
3	part3	48	Great Battle between them	644	Among the fugitives, he himself was captured, when the pursuers stopped and returned with him to their camp, rejoicing beyond measure.
3	part3	48	Great Battle between them	645	Acomat caused him to be imprisoned and carefully guarded ; then, being of a voluptuous disposition, he returned to court to enjoy the society of his numerous and handsome wives.
3	part3	48	Great Battle between them	646	He instructed the commander of the host to guard the captive as himself, and return at leisure that his troops might not be fatigued.
3	part3	48	Great Battle between them	647	He then departed, while Argon remained in chains, and so grieved, that death appeared to him desirable.
3	part3	49	Final Issue of the Contest	648	Now there was a great and aged Tartar baron, who felt much pity for the prisoner, and bethought him how wicked it was to keep their lord in this condition.
3	part3	49	Final Issue of the Contest	649	He resolved, therefore, to attempt his deliverance.
3	part3	49	Final Issue of the Contest	650	He argued to this effect with many other chiefs, who, esteeming his wisdom, and conscious that he spake the truth, entirely agreed with him.
3	part3	49	Final Issue of the Contest	651	Then Boga, who had made the proposal, Elcidai, Togan, Tegana, Taga, Tiar Oulatai, and Samagar, all went to the tent of the captive prince.
3	part3	49	Final Issue of the Contest	652	The first, asthe eldest and the leader, addressed him thus,—“ Noble prince, we are now fully sensible of having acted wickedly towards you, and have determined to return to the right path; we will therefore deliver and own you as justly our liege lord”.
3	part3	49	Final Issue of the Contest	653	Argon, who thought they were mocking him, was both grieved and angry.
3	part3	49	Final Issue of the Contest	654	“ My lords,” said he, “ you have done wrong enough in seizing your sovereign and making him a captive.
3	part3	49	Final Issue of the Contest	655	Pray depart, and do not also make him a subject of mockery”.
3	part3	49	Final Issue of the Contest	656	“ Illustrious prince,” said Boga, “ we positively speak the truth, and will make oath to it according to our law”.
3	part3	49	Final Issue of the Contest	657	Then all the barons swore that they would obey him as their lord, while he in return bound himself in no degree to resent past wrongs, but hold each of them as dear as Abaga his father had done.
3	part3	49	Final Issue of the Contest	658	They then freed him from his chains, and did homage to him.
3	part3	49	Final Issue of the Contest	659	He now ordered them to discharge their arrows against the tent of the melic; and that chief, named Soldan, who was the first after Acomat, and the commander of the whole host, was quickly slain.
3	part3	49	Final Issue of the Contest	660	Finding himself thus lord of all, he gave orders to march to the court, and was instantly obeyed.
3	part3	49	Final Issue of the Contest	661	One day, thereafter, when Acomat was holding a splendid festival in his palace, a messenger came to him and said,—“ Sire, I bring you with regret unwelcome tidings ; the barons have delivered Argon, owned him as lord, and killed Soldan your faithful friend.
3	part3	49	Final Issue of the Contest	662	They are coming now with their utmost speed to take and slay you”.
3	part3	49	Final Issue of the Contest	663	He was then silent, but the other was completely amazed and terrified.
3	part3	49	Final Issue of the Contest	664	However, as a bold and brave man, he ordered the messenger not to say a word to a living creature; then mounting on horseback, set out with a few trusty servants, to seek refuge with the Sultan of Babylon, leaving all in ignorance whither he had gone.
3	part3	49	Final Issue of the Contest	665	After marching six days, he came to the only pass by which he could penetrate.
3	part3	49	Final Issue of the Contest	666	The commander who guarded it knew him, and seeing him fleeing with only a few adherents, determined to seize him, Acomat entreated for mercy, and offered a great treasure as the price of liberty ; but the other, being greatly attached to Argon, replied that the wealth of the world would not prevent his placing him in his master’s hands.
3	part3	49	Final Issue of the Contest	667	He prepared a large company, and set out with his captive, watching him so carefully as to make escape impossible.
3	part3	49	Final Issue of the Contest	668	They rode on to the court, where Argon had arrived only three days before, and been much vexed to find that his uncle had escaped ; but when the guardian of the pass brought the fugitive before his presence, he felt the greatest possible joy.
3	part3	49	Final Issue of the Contest	669	He received the latter sternly, telling him that he would meet with the treatment he deserved; and without asking any one’s advice, he commanded him to be led forth and slain, This mandate was speedily executed, and the body was thrown into a place where it was never seen more.
3	part3	49	Final Issue of the Contest	670	Thus have you heard the whole affair of Argon and of Acomat his uncle.
3	part3	5	Of Cianba, and Expedition thither	671	On leaving that port, and sailing west and somewhat south-west 1500 miles, you reach a country named Cianba,which is very rich and extensive.
3	part3	5	Of Cianba, and Expedition thither	672	The people are idolaters, have a language of their own, and 9 king, who pays tribute to the great khan, but only in fine elephants peculiar to the country.
3	part3	5	Of Cianba, and Expedition thither	673	That monarch, seeking to subdue him, sent, in 1278, one of his barons with many men, horse and foot, who began to lay waste the country.
3	part3	5	Of Cianba, and Expedition thither	674	The sovereign, who was very aged and much afraid of such powerful warriors, did not venture to engage them on the open plain, remaining secure in strong cities and fortresses ; but all the lands and houses were wasted and destroyed.
3	part3	5	Of Cianba, and Expedition thither	675	Grieved at the desolation of the territory, he sent messengers, who said to the great khan, “ Sir, the King of Cianba salutes you as his liege lord, and states himself to be a man of great age, who has long preserved his kingdom in peace.
3	part3	5	Of Cianba, and Expedition thither	676	He offers to be your vassal, and pay a liberal tribute in elephants, and beseeches that your baron and army will cease to ravage his kingdom”.
3	part3	5	Of Cianba, and Expedition thither	677	The khan, having heard this message, took pity upon him, and ordered his general to withdraw, and conquer another country ; and he has ever since received this tribute of the largest and most beautiful elephants.
3	part3	5	Of Cianba, and Expedition thither	678	t In this kingdom, no handsome girl can be married till the king sees her, when, if pleased, he takes her to wife ; otherwise, he gives her money, with which she can be married to a nobleman.
3	part3	5	Of Cianba, and Expedition thither	679	In 1285, when I, Marco Polo, was there, the king had 326 sons and daughters, of whom 150 were men that could carry arms.
3	part3	5	Of Cianba, and Expedition thither	680	Besides elephants, the country abounds in lignum aloes, and the wood called ebony,which is very black, used in making chess-boards and writingdesks.
3	part3	5	Of Cianba, and Expedition thither	681	I now proceed to a great island named Java.
3	part3	50	Reign of Argon	682	Argon was thus master of the palace andof the kingdom, and the barons from every quarter came to render him due homage and obedience.
3	part3	50	Reign of Argon	683	After governing some time, he sent Casan his son with 30,000 men, to the country of the Arbor Secco, there to guard and secure his land and people.
3	part3	50	Reign of Argon	684	Argon began his reign in the year 1286, after Acomat had ruled two years.
3	part3	50	Reign of Argon	685	The former, after holding the sceptre six years, died, not without strong suspicions of poison.
3	part3	51	Reign of Quiacatu	686	When Argon was dead, his uncle, named Quiacatu, brother to Abaga, immediately seized the throne, which was easily effected, as Casan was distant at the Arbor Secco.
3	part3	51	Reign of Quiacatu	687	The latter, when informed of these eyents, was much grieved at the death of his parent, and still more incensed at Quiacatu having seized his inheritance.
3	part3	51	Reign of Quiacatu	688	He was afraid, however, to march at once against him, but resolved, that at the proper time and place he would take as signal vengeance as his father had done on Acomat.
3	part3	51	Reign of Quiacatu	689	Thus Quiacatu obtained general obedience, except over the troops whom Casan immediately commanded.
3	part3	51	Reign of Quiacatu	690	He married the wife of Argon his nephew, and indulged largely in the pleasures of the seraglio.
3	part3	51	Reign of Quiacatu	691	At the end of two years, however, his death ensued, being occasioned by poison.
3	part3	52	Contest between Baidu and Ghazan	692	Baidu, his uncle, and aChristian, then seized the sovereignty, and was generally obeyed, unless by Casan and hisarmy.
3	part3	52	Contest between Baidu and Ghazan	693	The latter, on learning these things, regretted much that he had not been able to punish Quiacatu, but determined to take such vengeance on Baidu, that the world might admire it.
3	part3	52	Contest between Baidu and Ghazan	694	He marched without delay against that chief, who, informed of his approach, assembled a great force, and marched ten days’ journey to meet him, when he encamped, and awaited his adversary, earnestly exhorting and encouraging his troops.
3	part3	52	Contest between Baidu and Ghazan	695	In two days Casan came up, and immediately a battle began, most bloody and desperate ; but it was vain for Baidu to struggle, since, as soon as the contest commenced, many of his men went over and fought on the side of his opponent.
3	part3	52	Contest between Baidu and Ghazan	696	He was accordingly discomfited, and killed.
3	part3	52	Contest between Baidu and Ghazan	697	Casan, thus victorious, immediately marched to court and assumed the sovereignty, when all the barons paid him homage and obedience ; and this was in the year 1294.
3	part3	52	Contest between Baidu and Ghazan	698	* Thus have you heard the whole train of affairs from Abaga down to Casan.
3	part3	52	Contest between Baidu and Ghazan	699	You must likewise know that Alau, who conquered Bagdad, and was brother to Kublai, was ancestor to all the princes now named ; for he was the father of Abaga, grandfather of Argon, who was the parent of Casan, now reigning.
3	part3	52	Contest between Baidu and Ghazan	700	Having told you all about these Tartars of the East, I might go on to treat of Great Turkey ; but the truth is, I have done so already, mentioning all the acts of Kaidu, so that I have nothing more to say, and shall therefore now tell you of the provinces and people that lie to the northward.
3	part3	53	Of Conci and his Northern Kingdom	701	In this quarter isa king named Conci.
3	part3	53	Of Conci and his Northern Kingdom	702	He and all his people are Tartars, and adhere to the rudest and most brutal customs of that nation, never having changed since the time of Gengis Khan.
3	part3	53	Of Conci and his Northern Kingdom	703	They have a god of felt, named Nacigai, to whom they also give a wife, calling these two lords of the earth, who guard all their corn, beasts, and landed property ; and when they get any victuals, they anoint with them the mouth of these deities.
3	part3	53	Of Conci and his Northern Kingdom	704	The king is independent, being of the imperial lineage of Gengis, and a near relation of the great khan.
3	part3	53	Of Conci and his Northern Kingdom	705	He has neither cities nor castles, but his people reside in vast plains, diversified with valleys and mountains.
3	part3	53	Of Conci and his Northern Kingdom	706	They are very submissive to him, and he successfully studies to preserve among them peace and union.
3	part3	53	Of Conci and his Northern Kingdom	707	* They have no grain, but live on milk and cattle, which abound, including camels, horses, oxen, sheep, and other animals.
3	part3	53	Of Conci and his Northern Kingdom	708	There are also bears, white all over, and longer than twenty palms, with foxes, large and black ; likewise a great number of sables, whose costly skins I have mentioned as worth each a thousand bezants.
3	part3	53	Of Conci and his Northern Kingdom	709	The rats of Pharaoh are plentiful, and very large, affording food to the people during the whole summer.
3	part3	53	Of Conci and his Northern Kingdom	710	In short, all kinds of wild beasts abound in this savage and.
3	part3	53	Of Conci and his Northern Kingdom	711	trackless region.
3	part3	53	Of Conci and his Northern Kingdom	712	I must also mention, that this king has a country in which horses cannot travel, on account of the numerous lakes and fountains, and the quantity of ice and mud.
3	part3	53	Of Conci and his Northern Kingdom	713	This rugged tract extends thirteen days’ journey, and at the end of each is a post-house to accom modate the messengers, with about forty dogs, almost as large as asses, to convey them from one post to the other.
3	part3	53	Of Conci and his Northern Kingdom	714	As wheeled carriages cannot travel here, they employ sledges, so formed as to move over the surface without sinking ; such, indeed, as are used in this country to convey hay and straw when there is great rain and mud.
3	part3	53	Of Conci and his Northern Kingdom	715	On the sledge is spread a bear’s skin, whereon the messenger sits, and the dogs drag it direct to the following post.
3	part3	53	Of Conci and his Northern Kingdom	716	The guardian mounts a similar carriage, and guides him by the best and nearest way.
3	part3	53	Of Conci and his Northern Kingdom	717	At the next post, they find another relay of sledges and dogs, and the one which conveyed them returns.
3	part3	53	Of Conci and his Northern Kingdom	718	The men dwelling in this wild country are very expert hunters, capturing many precious little animals, such as sables, ermines, and black foxes, whose skins yield a large profit.
3	part3	53	Of Conci and his Northern Kingdom	719	They have engines so well contrived that no animal can escape.
3	part3	53	Of Conci and his Northern Kingdom	720	But owing to the extreme cold, all their habitations are under ground.
3	part3	53	Of Conci and his Northern Kingdom	721	Having nothing more to mention, we shall depart and treat of a place where there is perpetual twilight.
3	part3	54	The Region of Obscurity	722	You must know, that beyond this kingdom is a province called Obscurity, because there never appears either sun, moon, or star; but it is always dark, as with us during twilight.
3	part3	54	The Region of Obscurity	723	The people have no ruler, but live like brutes.
3	part3	54	The Region of Obscurity	724	The Tartars, however, make occasional in roads in the following manner:—They ride on mares that have just brought forth foals, which last are left at the border.
3	part3	54	The Region of Obscurity	725	They then traverse the country, plundering whatever they can find ; and when they wish to return, the mares, seeking to find their young, know the way better than the riders.
3	part3	54	The Region of Obscurity	726	The people are all hunters, and take.
3	part3	54	The Region of Obscurity	727	great numbers of sables, black foxes, and other animals with costly furs.
3	part3	54	The Region of Obscurity	728	Those on their frontier meet them at a fixed period, purchase these skins, and sell them elsewhere with an ample profit.
3	part3	54	The Region of Obscurity	729	These people are tall and well made, but pale and colourless.
3	part3	54	The Region of Obscurity	730	The territory borders on one side upon Great Russia, of which I shall now proceed to speak.
3	part3	55	Description of Russia and several adjacent Countries	731	Russia is a very great province towards the north, inhabited by Christians, who follow the Greek Church.
3	part3	55	Description of Russia and several adjacent Countries	732	They have languages of their own, and several kings.
3	part3	55	Description of Russia and several adjacent Countries	733	They are a very simple people, but extremely handsome, with a faircomplexion.
3	part3	55	Description of Russia and several adjacent Countries	734	The entrances and passes into it are very strong ; they own some small allegiance to the Tartar king of the West, named Toctai.
3	part3	55	Description of Russia and several adjacent Countries	735	The country yields few commodities, except an abundance of the furs already described, equal to any in the world.
3	part3	55	Description of Russia and several adjacent Countries	736	There are considerable silver mines.
3	part3	55	Description of Russia and several adjacent Countries	737	But now let us leave it, and describe the Greater Sea, with the provinces around.
3	part3	55	Description of Russia and several adjacent Countries	738	But first let me tell you of a province lying between north and north-west, and bordering on Russia, named Lac, inhabited by a mixture of Christians and Saracens, and subject to a king.
3	part3	55	Description of Russia and several adjacent Countries	739	The people carry on merchandise and manufactures, and have a vast variety also of valuable furs.
3	part3	55	Description of Russia and several adjacent Countries	740	t But now I must go back to Russia, and mention something that I had forgot.
3	part3	55	Description of Russia and several adjacent Countries	741	It is so very extensive as to reach the ocean, where are isles on which pilgrim-falcons and gerfalcons are found, and carried to various parts of the world.
3	part3	55	Description of Russia and several adjacent Countries	742	Now from Russia to Oroech is no great distance ; but the extreme cold renders the journey very difficult.
3	part3	55	Description of Russia and several adjacent Countries	743	This would be the time to speak of the Strait of Constantinople and the mouth of the Great Sea; but on considering that many others have written on the subject, we shall omit them, and proceed to treat of the Tartars of the West, and the lords by whom they are ruled.
3	part3	56	Succession of Western Tartar Princes	744	The first lord of these Tartars was Sain, a very great and powerful king.
3	part3	56	Succession of Western Tartar Princes	745	He conquered Russia, Comania, Alania, Lac, Mengiar, Zic, Gucia, and Gazaria.
3	part3	56	Succession of Western Tartar Princes	746	The inhabitants had all been Comanian ; but having no unity or connexion, lost their country, and were driven into various parts of the world, while those who remained became servants of this conqueror.
3	part3	56	Succession of Western Tartar Princes	747	After him reigned successively Patu, Barka, Mungletemur, Totamongur, and Toctai, the present sovereign.
3	part3	56	Succession of Western Tartar Princes	748	Having thus recounted the kings of the Western Tartars, I will now describe a great battle fought between Alau, lord of the East, and Barka, lord of the West, with the occasion which led to it.
3	part3	57	Dispute between Barka and Hoolaku	749	You must know that about the year 1261 there arose a great discord between these two monarchs.
3	part3	57	Dispute between Barka and Hoolaku	750	It was about a province on their respective frontier which each desired and would not yield, but resolved to seize it and see who would oppose him.
3	part3	57	Dispute between Barka and Hoolaku	751	Thereupon they declared war, summoned their respective subjects, and made the greatest preparation almost ever known.
3	part3	57	Dispute between Barka and Hoolaku	752	I assure you, in six months each had assembled full 300,000 horsemen, well provided with every warlike implement.
3	part3	57	Dispute between Barka and Hoolaku	753	Alau, lord of the East, then set out with all his troops, and having rode many days, reached a wide plain between the Iron Gates and the Sea of Sarain.
3	part3	57	Dispute between Barka and Hoolaku	754	There he pitched his camp, which, I have heard, contained many rich tents, and made a splendid appearance.
3	part3	57	Dispute between Barka and Hoolaku	755	Being here on the frontier, he resolved to wait, and see if Barka would come.
3	part3	57	Dispute between Barka and Hoolaku	756	That prince having completed his preparations, and learned the approach of his foe, without delay began his march.
3	part3	57	Dispute between Barka and Hoolaku	757	He rode on till he came to the great plain where his enemy was posted, and pitched his camp at ten miles’ distance.
3	part3	57	Dispute between Barka and Hoolaku	758	I declare to you, it was fully as beautiful as that of Alau, filled with tents and pavilions of cloth of gold.
3	part3	57	Dispute between Barka and Hoolaku	759	His army, too, was more numerous, amounting, without a lie, to 350,000 horsemen.
3	part3	57	Dispute between Barka and Hoolaku	760	They rested two days in their tents, when Barka thus addressed his men :—“ Noble chiefs, you know how, since coming to the sovereignty, I have loved you as brothers and sons; you have accompanied me in many great battles, and aided in conquering much territory.
3	part3	57	Dispute between Barka and Hoolaku	761	Alau, a great and powerful prince, proposes wrongfully to fight against us; but having the right on our side, we may confidently expect to conquer, especially since our army is more numerous.
3	part3	57	Dispute between Barka and Hoolaku	762	In this confidence, then, noble chiefs, and having come so far for battle, let us prepare in three days to engage, arranging so wisely, and displaying such valour, that our fame may spread over the world”.
3	part3	57	Dispute between Barka and Hoolaku	763	He was then silent ; and we must now return to his antagonist, who, when he heard of his adversary’s arrival with so great an army, assembled his principal men and said :—“ Noble brethren and friends, you have throughout all my life supported and aided me, enabling me to conquer in many battles; nor indeed ever fighting one in which we were not victorious.
3	part3	57	Dispute between Barka and Hoolaku	764	We have come here to combat the great Barka, who indeed has as many and even more troops ; but ours are braver, and I feel confident of victory.
3	part3	57	Dispute between Barka and Hoolaku	765	I rejoice, then, to hear by the spies, that he is coming to give us battle in three days, and I expect every one to be well prepared, with his accustomed bravery, rather to die on the field with honour, than to suffer disgrace and discomfiture”.
3	part3	58	Great Battle between them	766	On the appointed day Alau rose early, summoned his men to arms, and ranged them very skilfully in order of battle.
3	part3	58	Great Battle between them	767	He formed thirty squadrons, each containing 10,000 horsemen, making in all the number of 300,000, with able leaders and captains.
3	part3	58	Great Battle between them	768	By his order his squadrons then advanced at a moderate pace over the plain, till they arrived mid-way between the two camps, where they stopped and awaited the enemy.
3	part3	58	Great Battle between them	769	On the same morning, Barka similarly arranged his men, forming thirty-five squadrons of 10,000 each, with good officers and commanders.
3	part3	58	Great Battle between them	770	He then made his troops ride forward to within half a mile of the enemy, when they halted, and again proceeded till the hosts, being within two bow-shots of each other, stopped and arranged their squadrons.
3	part3	58	Great Battle between them	771	The plain was the largest and finest in all that country ; which, assuredly, was very necessary to afford a field of battle for such mighty armies, amounting to 650,000 men.
3	part3	58	Great Battle between them	772	Indeed Alau and Barka were the most powerful princes in the world, and were near relations too,—being both of the imperial lineage of Gengis Khan.
3	part3	58	Great Battle between them	773	The two great kings with all their troops being thus marshalled, impatiently waited for the naccar as a signal of battle.
3	part3	58	Great Battle between them	774	When it sounded, the armies rushed forward and discharged arrows against each other.
3	part3	58	Great Battle between them	775	The air was filled, and the sky became invisible; numbers of men and horses fell to the earth, which was covered with dead and dying.
3	part3	58	Great Battle between them	776	The arrows being exhausted, they struck dreadful blows with swords and spears ; assuredly there had not for a long time been a battle in the world fought by such numerous armies.
3	part3	58	Great Battle between them	777	Alau, most brave and powerful in arms, showed himself this day worthy of ruling a kingdom and wearing a crown.
3	part3	58	Great Battle between them	778	He displayed signal prowess in his own person, and by his example infused extraordinary courage into his men.
3	part3	58	Great Battle between them	779	His achievements, indeed, astonished both friends and enemies ; he appeared, not aman, but thunder and tempest.
3	part3	58	Great Battle between them	780	Barka, too, fought most bravely, and made himeelf worthy of the admiration of the whole world ; but it was all in vain ; his men were either killed, or so overwhelmed and exhausted, that they could endure no longer.
3	part3	58	Great Battle between them	781	When evening arrived, they fied with their utmost speed.
3	part3	58	Great Battle between them	782	The victor and his troops rapidly pursued, and after committing dreadful slaughter returned, threw aside their arms, and had their wounds washed and dressed.
3	part3	58	Great Battle between them	783	They were, indeed, quite overpowered and exhausted.
3	part3	58	Great Battle between them	784	The night was spent in repose, and next day he ordered all the dead bodies both of friends and enemies to be burned.
3	part3	58	Great Battle between them	785	He then returned into his country with all the troops who survived the battle; for I assure you, although he conquered, he had lost a vast number, yet still more had fallen on the opposite side.
3	part3	58	Great Battle between them	786	Having told you thus of Alau and his victory, we shall go on to treat of a battle between the Tartars of the west.
3	part3	59	Controversy beineet the Tartar Princes, Toctai and jogai	787	You must know that in this quarter the great lord of the Tartars was named Mongutemur, and he was suoceeded by Tolobuga, a very young man.
3	part3	59	Controversy beineet the Tartar Princes, Toctai and jogai	788	Tofimangu, a powerful chief, aided by a king named Nogai,killed that prince and succeeded to the sovereignty.
3	part3	59	Controversy beineet the Tartar Princes, Toctai and jogai	789	He died, however, soon after, and in his room was elected Toctai, a very wise and able chief.
3	part3	59	Controversy beineet the Tartar Princes, Toctai and jogai	790	Meantime, two sons of the slain monarch having grown up to manhood, and being wise and prudent, assembled a large body of troops, and marched to the court of Toctai.
3	part3	59	Controversy beineet the Tartar Princes, Toctai and jogai	791	They went and threw themselves on their knees before him, when he bid them welcome, and desired them to rise.
3	part3	59	Controversy beineet the Tartar Princes, Toctai and jogai	792	The two youths then stood up, when the eldest began to speak thus :— Noble sire, we come as sons of Totamangu, who was killed by Tolobuga and Nogai.
3	part3	59	Controversy beineet the Tartar Princes, Toctai and jogai	793	The former being dead, we can say nothing ; but we seek vengeance on Nogai, and pray that you, as his rightful lord, make him appear and account for the death of our father”.
3	part3	59	Controversy beineet the Tartar Princes, Toctai and jogai	794	The youth was then silent, and Toctai, feeling that he had spoken truth, replied,—* My noble friend, I will willingly do what you ask”.
3	part3	59	Controversy beineet the Tartar Princes, Toctai and jogai	795	He then sent two messengers with this injunction to Nogai, who laughed at it, and positively refused to come.
3	part3	59	Controversy beineet the Tartar Princes, Toctai and jogai	796	They rode back and reported this answer, when their master, much enraged, said in the hearing of all around him,—“ If God aid me, either Nogai shall obey my mandate, or I will march with all my men to destroy him”.
3	part3	59	Controversy beineet the Tartar Princes, Toctai and jogai	797	"He then sent two other messengers, who rode to the court of the Tartar, presented themselves, and saluted him, He bid them welcome, when one of them said,—""Noble sire, Toctai gives warning, that unless you come to his court to account for your conduct to the sons of Totamangu, he will march against you with all his people, and do you all the injury in his power ; therefore be careful what you do in this business, and what message you send”."
3	part3	59	Controversy beineet the Tartar Princes, Toctai and jogai	798	"The other wrathfully replied,—""Gentlemen, return to your lord, and tell him from me, that I little dread the threatened war, and am ready to come and meet him half-way”."
3	part3	59	Controversy beineet the Tartar Princes, Toctai and jogai	799	The messengers, on hearing this speech, without delay set out, and rode till they came to their master, and told him all that Nogai had said.
3	part3	59	Controversy beineet the Tartar Princes, Toctai and jogai	800	Seeing that war was inevitable, he immediately sent his messengers to all his subjects, and summoned them to prepare and march against his adversary.
3	part3	59	Controversy beineet the Tartar Princes, Toctai and jogai	801	And what shall I say!
3	part3	59	Controversy beineet the Tartar Princes, Toctai and jogai	802	He assembled the greatest armament in the world.
3	part3	59	Controversy beineet the Tartar Princes, Toctai and jogai	803	When the Tartar prince heard this, he also made great preparations ; but his people being less numerous, he could not assemble an equal army; however it was very powerful.
3	part3	59	Controversy beineet the Tartar Princes, Toctai and jogai	804	When Toctai was fully ready to take the field, he set out, leading with him, I assure you, two hundred thousand horsemen.
3	part3	59	Controversy beineet the Tartar Princes, Toctai and jogai	805	He rode on to the large and beautiful plain of Nerghi, and there pitched his camp.
3	part3	59	Controversy beineet the Tartar Princes, Toctai and jogai	806	Hither also came the two sons of Totamangu, with a noble company of men, to avenge the death of their father.
3	part3	59	Controversy beineet the Tartar Princes, Toctai and jogai	807	Now jet us turn to Nogai, who on learning his approach set.
3	part3	59	Controversy beineet the Tartar Princes, Toctai and jogai	808	out with all his troops, and, without doubt, they were upwards of 150,000 horsemen, all good and valiant, better men at arms than those of the enemy.
3	part3	59	Controversy beineet the Tartar Princes, Toctai and jogai	809	Two days after, he arrived and pitched his camp at ten miles distance.
3	part3	59	Controversy beineet the Tartar Princes, Toctai and jogai	810	On both sides were seen very rich tents and pavilions of cloth of gold, fully displaying the wealth of these kings.
3	part3	59	Controversy beineet the Tartar Princes, Toctai and jogai	811	They then waited a short time on the plain for refreshment and repose.
3	part3	6	The Island of Java	812	Departing from Cianba, and going south and southeast 1500 miles, you come to this island.
3	part3	6	The Island of Java	813	Good mariners, who know it intimately, describe it as the largest in the world, with a circuit of more than 3000 miles, The people are subject to a powerful king, are idolaters, and pay no tribute to any other prince.
3	part3	6	The Island of Java	814	The territory is very rich, yielding pepper, nutmegs, galanga, cubebs, cloves, and all the richest of spices.
3	part3	6	The Island of Java	815	Many merchants from Zai-tun and Manji come and carry on a great and profitable traffic.
3	part3	6	The Island of Java	816	Its treasure also is so immense, that it can scarcely be estimated.
3	part3	6	The Island of Java	817	On account of the long and difficult navigation, the great khan never could acquire dominion over it.
3	part3	60	Great Battle	818	Toctar now assembled his people, and spoke as follows :—“ My lords, we have come to fight King Nogai, and with great reason, since all this feud and enmity have arisen from his not coming to account for his conduct to the sons of Totamangu.
3	part3	60	Great Battle	819	Since then his behaviour is thus unreasonable, we must feel good courage and hope of conquest ; and I earnestly pray that each man be valiant, and strive to carry destruction and death among the enemy”.
3	part3	60	Great Battle	820	"The other, too, thus addressed his men :— ""Noble friends and brethren, you know how many great and hard battles we have gained, and against better men than now oppose us; therefore you may feel assured of victory."
3	part3	60	Great Battle	821	Besides, we are fully in the right, and he in the wrong ; for, as you know well, he is not my lord, nor entitled to call me to his court to give an account to others, I say no more, but pray every one to perform such exploits, that the whole world may admire them, and your name may always strike terror”.
3	part3	60	Great Battle	822	The two kings, having thus spoken, made no delay in forming their order of battle.
3	part3	60	Great Battle	823	The first drew out twenty squadrons, and his enemy fifteen, of 10,000 men each, with good captains and conductors.
3	part3	60	Great Battle	824	Having rode on to within bow-shots, and the naccar having sounded, they rushed forward and discharged their arrows, when many horses and riders fell dead, loud cries arose, and tears were shed.
3	part3	60	Great Battle	825	Afterwards they all advanced with sword and spear ; hands, heads, and arms were cut off ; knights fell dead and wounded to the earth ; the cries, noise, and clashing of arms, would have drowned the loudest thunder.
3	part3	60	Great Battle	826	Never almost was there a battle in which such numbers fell ; but the greater loss was on the side of Toctai, for his adversary had better men-at-arms.
3	part3	60	Great Battle	827	The two sons of Totamangu displayed great prowess, striving to the utmost to avenge the death of their father; but it was in vain.
3	part3	60	Great Battle	828	The battle, in short, was most bloody and dreadful; many who in the morning were alive and vigorous, during the day fell slain, and many happy wives were made widows.
3	part3	60	Great Battle	829	Toctai strove with all his might to support his people and his honour, and displayed indeed a prowess worthy to be praised by the whole world.
3	part3	60	Great Battle	830	He rushed amid the enemy like one that cared nothing for life or death, striking to right and left, rescuing his people when seized or taken.
3	part3	60	Great Battle	831	He did much injury that day both to enemies and friends; of the one he killed a vast number, and the other, from his example, derived boldness to push against their foe, and thus met instant death.
3	part3	60	Great Battle	832	Nogai, on his side, equally acted the hero; he rushed among theenemy asthe lion does among other wild beasts, casting down and killing all whom he encountered.
3	part3	60	Great Battle	833	He threw himself among the thickest of the foe, and all fled before him like weak and timid animals.
3	part3	60	Great Battle	834	His troops emulated his valour ; but why make a long story !
3	part3	60	Great Battle	835	The people of Toctai did every thing possible to support their honour, though in vain, for they had too good and stout men to deal with.
3	part3	60	Great Battle	836	They had suffered so much as to make it evident that if they remained they would all perish.
3	part3	60	Great Battle	837	They therefore took to flight as quickly as they could, the victor with his troops pursuing and killing them in great numbers.
3	part3	60	Great Battle	838	Thus have you heard how Nogai gained the battle, and be assured there died in it 60,000 men ; but the other king escaped, as well as the two sons of Totamangu.
3	part3	61	Conclusion	839	You have now been informed of all the actions of the Tartars and Saracens, of their customs, and of other countries throughout the world, so far as they could be searched out and discovered.
3	part3	61	Conclusion	840	We have only declined saying any thing of the Black Sea and the surrounding provinces, although we fully explored them, because it would seemingly have been useless, and a repetition of what others relate every day.
3	part3	61	Conclusion	841	The Venetians, the Genoese, the Pisans, and many other nations, are continually navigating it, so that every one knows the bordering countries.
3	part3	61	Conclusion	842	You have been informed in a chapter at the beginning, of our departure from the great khan, and the trouble and solicitation which Maffio, Nicolo, and Marco had in obtaining his permission.
