# CSV-File created with merge-csv.com
# -----------------------------------------------------------

chapterNo	chapterTitle	sectionNo	sectionTitle	sentence
3	PART 1	40	City of Escier (Shaher)	Escier is a very large town to the north-west (north), four hundred miles from Aden.
3	PART 1	40	City of Escier (Shaher)	A count here rules with justice, but subject to the soldan of Aden ; and the people are Saracens, adoring Mohammed.
3	PART 1	40	City of Escier (Shaher)	‘The port is good, frequented by many ships and merchants from India, who bring various commodities, and carry away others, particularly horses of great value, and yielding large profit.
3	PART 1	40	City of Escier (Shaher)	In this province grows a great quantity of fine incense, also of dates.
3	PART 1	40	City of Escier (Shaher)	They have no grain except rice, and little of that ; hence corn is profitably imported from other countries, Fish is caught in sach plenty, that for a Venetian gros you may purchase two large tunnies.
3	PART 1	40	City of Escier (Shaher)	The people live on rice, flesh, and fish, and have no wine except what they make from sugar, rice, and dates.
3	PART 1	40	City of Escier (Shaher)	But I must tell you, too, that they have sheep without ears, or any opening for them ; but where the ears should be, is a little horn; these are small and very beautiful creatures.
3	PART 1	40	City of Escier (Shaher)	Another thing you will much wonder at is, that all the animals, sheep, oxen, and camels, eat fish, because there is no grass, for it is the most arid place in the world.
3	PART 1	40	City of Escier (Shaher)	These fishes are very small, caught in March, April, and May, in wonderful quantities.
3	PART 1	40	City of Escier (Shaher)	They are dried, lodged in houses, and given as food to the animals during the whole year.
3	PART 1	40	City of Escier (Shaher)	The people eat them also when quite alive and newly taken.
3	PART 1	40	City of Escier (Shaher)	There are also plenty of large ones, which being made into a kind of biscuit, by cutting them into small pieces and drying them in the sun, are preserved under cover during the whole year.
3	PART 1	40	City of Escier (Shaher)	* The incense, mentioned as so abundant, is purchased by their lord at ten golden bezants the cantar, and retailed to the merchants for forty, so that he makes a very large profit.
3	PART 1	40	City of Escier (Shaher)	Let us now leave this city, and tell you of Dufar.
3	PART 1	41	City of Dufar	This is a beautiful, large, and noble city, 500 miles south-west from Escier.
3	PART 1	41	City of Dufar	The people are Saracens, adoring Mohammed, and ruled by a count, who is subject to Aden, to which, indeed, this city belongs.
3	PART 1	41	City of Dufar	The port is very good, and merchants convey thence many very fine Arabian horses, Numerous cities and castles depend upon it, and the country yields much incense.
3	PART 1	41	City of Dufar	The trees are about the size of a small fir, and incisions are made with knives in various places, whence flows the incense, which, indeed, through the great heat, often runs out of itself.
3	PART 1	41	City of Dufar	I shall now proceed to relate of the Gulf of Calatu.
3	PART 1	42	Gulf and City of Calatu	Calatu is a large city within the gulf of the same name, six hundred miles north-west from Dufar.
3	PART 1	42	Gulf and City of Calatu	It is a noble seaport, inhabited by Saracens, who are subject to Cormos.
3	PART 1	42	Gulf and City of Calatu	When the melik of that city is at war with a more powerful prince, he retires to this place, which is strong by nature and art, and finds himself secure.
3	PART 1	42	Gulf and City of Calatu	The people have no grain but what they import.
3	PART 1	42	Gulf and City of Calatu	Many ships bring the goods and spices of India, which are distributed throughout the interior, and many fine horses sent in return.
3	PART 1	42	Gulf and City of Calatu	But I must observe, that this city is at the mouth of the Gulf of Calatu, so that the melik can prevent vessels from sailing in or out without hisconsent.
3	PART 1	42	Gulf and City of Calatu	This power he often uses against the sultan of Creman ; for when that prince demands any exorbitant tribute from him or other vassals, they remove from Cormos to Calatu, and allow no ships to pass, whence the other prince suffers severely, and is obliged to abate his demands.
3	PART 1	42	Gulf and City of Calatu	The people of this country live on dates and salt fish, which are abundant ; but many rich men are well supplied with better food.
3	PART 1	43	Return to Cormos	After departing from Calatu, and sailing three hundred miles between north-west and north, you find the city of Cormos ;but if you take a direction from the former place between north-west and north, and sail five hundred miles, you come to Quis.
3	PART 1	43	Return to Cormos	However, we shall pass over this last place, and speak of Cormos, a large and noble capital, subject to a melik, who commands many townsand castles.
3	PART 1	43	Return to Cormos	The people are Saracens, and adore Mohammed.
3	PART 1	43	Return to Cormos	The heat is very great, on which account every house is provided with ventilators placed on the side whence the wind blows, which being thus admitted, renders the mansion tolerably cool.
3	PART 1	43	Return to Cormos	We gave an account of this place formerly, as well as of Quis and Creman, but have since made a circuit which brought us back to it.
3	PART 1	43	Return to Cormos	However, we will say no more, but proceed now to the description of Great Turkey.
3	PART 1	44	Turkestan—Wars of Kaidu	This country lies to the north-west as you go from Cormos to the river Gihon, extending towards the terTitory of the great khan.
3	PART 1	44	Turkestan—Wars of Kaidu	It is governed by a nephew (cousin) of his, named Kaidu, grandson of Ciagatai, brother to that monarch.
3	PART 1	44	Turkestan—Wars of Kaidu	He isa very powerful lord, ruling many cities and castles.
3	PART 1	44	Turkestan—Wars of Kaidu	His subjects are Tartars, very able combatants, much inured to fighting, and he does not obey the khan, but is rather at perpetual war with him.
3	PART 1	44	Turkestan—Wars of Kaidu	This is because Kaidu demanded constantly from that monarch a share of his conquests, particularly in Catai and Manji.
3	PART 1	44	Turkestan—Wars of Kaidu	The latter said he would willingly grant it to him, as to his other descendants, if he would come to his court and council whenever summoned.
3	PART 1	44	Turkestan—Wars of Kaidu	But the other, afraid to trust his uncle, offered to obey him where he was, but dreaded that if in his power he would be put to death.
3	PART 1	44	Turkestan—Wars of Kaidu	Hence arose this discord, and the khan drew his forces around the realm of Kaidu to guard against an invasion; yet that prince contrived to penetrate, and fought repeatedly with the armies of Kublai; for he could bring into the field 100,000 brave and skilful horsemen.
3	PART 1	44	Turkestan—Wars of Kaidu	He had with him also many lords of the imperial lineage.
3	PART 1	44	Turkestan—Wars of Kaidu	Each soldier carries to battle sixty arrows, thirty smaller for shooting, and thirty larger, pointed with heavy iron, to throw against the face or arms of the enemy, or cut the cords of his bow; and when they have discharged all these, they lay their hand on their swords, and strike most terrible blows.
3	PART 1	44	Turkestan—Wars of Kaidu	Now, in the year 1266, this king, with his cousin named Jesudar, assembled a very great army, and marched against two barons that were also his relations, but held their lands from the great khan.
3	PART 1	44	Turkestan—Wars of Kaidu	Kaidu and his cousin fought with these two chiefs, who had also a very large force, so that between them there were 100,000 horsemen.
3	PART 1	44	Turkestan—Wars of Kaidu	They contended hardly and long, and many fell on both sides; but at last Kaidu conquered; however, the two barons, being well mounted, escaped without injury.
3	PART 1	44	Turkestan—Wars of Kaidu	The victor then became still more proud and boastful; yet he returned home and remained two years in peace.
3	PART 1	44	Turkestan—Wars of Kaidu	Then he assembled a mighty host of cavalry, having learned that at Karakorum there was a great army under Nomogan, a son of the khan, and George, a grandson of Prester John.
3	PART 1	44	Turkestan—Wars of Kaidu	He marched thither with all speed, and the two chiefs being informed of his approach, courageously prepared to meet him with their horsemen, amounting to upwards of 60,000.
3	PART 1	44	Turkestan—Wars of Kaidu	Having reached the place where his men were ranged in tents on the plain, they skilfully established their own camp.
3	PART 1	44	Turkestan—Wars of Kaidu	Each party rested and made preparations for three days, when they advanced to the combat.
3	PART 1	44	Turkestan—Wars of Kaidu	There was little advantage on either side ; both having about 60,000 mounted men well armed at every point, divided into six squadrons of 10,000.
3	PART 1	44	Turkestan—Wars of Kaidu	They waited only till they heard their lord sound the maccar ; meantime performing loudly on various musical instruments.
3	PART 1	44	Turkestan—Wars of Kaidu	At length the signal was given, when the hosts rushed against each other, laying their hands on their bows.
3	PART 1	44	Turkestan—Wars of Kaidu	The arrows filled the air like rain; men and horses were mortally wounded ; noise and cries arose so loud that the thunder of Jove could not have been heard.
3	PART 1	44	Turkestan—Wars of Kaidu	Truly this was an evil hour for many, who on both sides fell dead and dying.
3	PART 1	44	Turkestan—Wars of Kaidu	The arrows being discharged, they rushed on with sword and spear, giving and receiving most dreadful blows.
3	PART 1	44	Turkestan—Wars of Kaidu	You might see arms and hands cut off, and numbers of men rolling senseless on the earth.
3	PART 1	44	Turkestan—Wars of Kaidu	Kaidu displayed signal prowess, and his soldiers would have often been driven off the field, had he not encouraged and rallied them.
3	PART 1	44	Turkestan—Wars of Kaidu	On the other side, the two princes also firmly stood their ground, and it really was one of the most cruel battles ever fought between Tartar tribes.
3	PART 1	44	Turkestan—Wars of Kaidu	Yet though each strove with all his might to discomfit the other, neither could succeed, and the conflict lasted tillevening.
3	PART 1	44	Turkestan—Wars of Kaidu	On this fatal day, multitudes of men fell, many wives were made widows, children made orphans, and households filled with tears and lamentations.
3	PART 1	44	Turkestan—Wars of Kaidu	But when the sun set, the struggle could endure no longer, and both parties returned to their camp overpowered with fatigue, happy to rest during the night.
3	PART 1	44	Turkestan—Wars of Kaidu	When morning dawned, King Kaidu, having received intelligence that the great khan was marching against him with a mighty host, deemed it unsafe to remain longer.
3	PART 1	44	Turkestan—Wars of Kaidu	Wherefore he and all his men mounted and rode off to their own country ; the two princes were so exhausted, that they did not attempt to follow, so that he with his people reached Samarcand, the capital of his kingdom.
3	PART 1	44	Turkestan—Wars of Kaidu	The great khan felt much wrath at Kaidu for committing such ravages, and bethought himself, that had he not been his nephew, he would have seized his land and put him to a cruel death; but regard to his own flesh restrained him.
3	PART 1	44	Turkestan—Wars of Kaidu	Thus he escaped out of the hand of the mighty monarch.
3	PART 1	44	Turkestan—Wars of Kaidu	But I have wonderful stories to tell you about a daughter of this prince.
3	PART 1	45	Exploits of a Tartar Princess, Daughter to Kaidu	This young lady was in Tartar named Aigiarm, which means in our language “ brilliant moon”.
3	PART 1	45	Exploits of a Tartar Princess, Daughter to Kaidu	She such strength that none of the youths or nobles in the whole kingdom could vanquish her, but were all beaten.
3	PART 1	45	Exploits of a Tartar Princess, Daughter to Kaidu	Her father wished to marry her to a baron; but she refused ever to unite herself to any one who could not vanquish her in fair combat; and the king granted her this privilege.
3	PART 1	45	Exploits of a Tartar Princess, Daughter to Kaidu	She rejoiced greatly, and published through various parts of the world, that if any gentle youth would come, try her in pitched battle, and gain the victory, she would accept him for her lord.
3	PART 1	45	Exploits of a Tartar Princess, Daughter to Kaidu	This news was spread wide through the surrounding countries, and I assure you many gentlemen came and made the trial, which was arranged in the following manner.
3	PART 1	45	Exploits of a Tartar Princess, Daughter to Kaidu	The king, with many young nobles and ladies, assembled in the great hall of the palace, when the princess entered in a robe of cotton richly adorned, attended by youths similarly attired.
3	PART 1	45	Exploits of a Tartar Princess, Daughter to Kaidu	The agreement was, that if the candidate prevailed and threw her to the ground, he should have her for his wife; but if victory declared on her side, he was to give her a hundred horses.
3	PART 1	45	Exploits of a Tartar Princess, Daughter to Kaidu	Thus she had gained above ten thousand steeds, because she could find no youth or damosel that could overcome her ; nor was this wonderful, for she was large, tall, and wellformed in her limbs, indeed almost a giantess.
3	PART 1	45	Exploits of a Tartar Princess, Daughter to Kaidu	Now, about the year 1280, there came the son of a rich king, an extremely handsome young man, with a brilliant retinue and a thousand very fine horses.
3	PART 1	45	Exploits of a Tartar Princess, Daughter to Kaidu	He addressed himself to Kaidu, who was very desirous of marrying him to his daughter.
3	PART 1	45	Exploits of a Tartar Princess, Daughter to Kaidu	He therefore caused her to be privately dealt with, to allow herself to be conquered; but she declared she would not do so for any thing in the world.
3	PART 1	45	Exploits of a Tartar Princess, Daughter to Kaidu	One day then, the king and queen, with many nobles and ladies, assembled in the great hall; the princess and prince then entered, and their handsome appearance struck all with wonder; he was really so strong and powerful, that no one else could contend with him.
3	PART 1	45	Exploits of a Tartar Princess, Daughter to Kaidu	When they were in the middle of the hall before this great assembly, the agreement was formally made, that the suitor, if vanquished, should lose his thousand horses.
3	PART 1	45	Exploits of a Tartar Princess, Daughter to Kaidu	But all the company, as well as the king and queen, expressed their wishes that he should be successful.
3	PART 1	45	Exploits of a Tartar Princess, Daughter to Kaidu	The two then rushed together, and wrestled violently, dragging each other in different directions: but at last the lady prevailed, and threw him on the ground, to the great grief of all the spectators; he thus forfeited the thousand horses.
3	PART 1	45	Exploits of a Tartar Princess, Daughter to Kaidu	But I have to inform you, that Kaidu led this daughter to many battles, and in no encounter could any warrior withstand her.
3	PART 1	45	Exploits of a Tartar Princess, Daughter to Kaidu	On many orrasions, she rushed among the enemy, seized one of the chiefs, and dragged him over to her own army.
3	PART 1	45	Exploits of a Tartar Princess, Daughter to Kaidu	I will now, however, proceed to a great battle fought between her father and Argon, the son of Abaga, lord of the East.
3	PART 1	46	Great Battle between Barak and Argon	Abaga ruled many provinces bordering on those of Kaidu, and it was where grows the tree called in the book of Alexander the Arbor Secco.
3	PART 1	46	Great Battle between Barak and Argon	As that prince committed great ravages on his territory, he sent his son Argon, with a very large host of cavalry, into the country of the Arbor Secco, to the river of Gihon, where he took a station fitted to guard the country against the invader.
3	PART 1	46	Great Battle between Barak and Argon	Kaidu, however, assembled a great body of horsemen, and gave the command to a brother named Barak, very brave and skilful, desiring him to oppose the enemy.
3	PART 1	46	Great Battle between Barak and Argon	Barak, with his troops, rode on till they came to the river, and were ten miles distant from Argon.
3	PART 1	46	Great Battle between Barak and Argon	The latter, informed of the approach of his adversary, made diligent preparation ; the two remained three days in their respective camps.
3	PART 1	46	Great Battle between Barak and Argon	When they were fully prepared, and the naccar began to sound, they no longer delayed, but rushed furiously against each other.
3	PART 1	46	Great Battle between Barak and Argon	The arrows might be seen flying on all sides, and the air was so full of them, that it seemed to rain; and when both parties had discharged them, and many men as well as horses had been slain, they seized their swords and spears, and began a most fierce and cruel combat.
3	PART 1	46	Great Battle between Barak and Argon	Arms and legs were cut off, chargers killed, and many dreadful wounds inflicted ; the noise and cries were such as would have drowned the loudest thunder.
3	PART 1	46	Great Battle between Barak and Argon	I assure you, in a few hours the ground was covered with dead and dying.
3	PART 1	46	Great Battle between Barak and Argon	Finally, Barak and his men could not endure the force of their adversary, and retreated across the river ; while the victor pursued and killed a great number.
3	PART 1	46	Great Battle between Barak and Argon	Thus Argon gained the day ; and having begun to speak of him, I will relate his other adventures, and how he became sovereign lord after the death of Abaga, his father.
3	PART 1	47	Argon and Acomat contend for the Persian Empire	Not long after Argon had gained this battle, he received news of the death of Abaga.
3	PART 1	47	Argon and Acomat contend for the Persian Empire	He was much grieved, yet prepared with his whole host to return to the court, and take possession of the sovereignty ; but he had forty days to march before arriving there.
3	PART 1	47	Argon and Acomat contend for the Persian Empire	Nowa brother of the deceased monarch, named Acomat Soldan, who had become a Saracen, having heard of the event, bethought himself, that since the heir was so distant, he himself might succeed.
3	PART 1	47	Argon and Acomat contend for the Persian Empire	Having prepared a large body of men, he marched directly to the capital, and seized the supreme power.
3	PART 1	47	Argon and Acomat contend for the Persian Empire	He found such an amount of treasure, that it could scarcely be counted.
3	PART 1	47	Argon and Acomat contend for the Persian Empire	He lavished his bounty in a wonderful manner on the chiefs and barons, who declared him a good master, liked him, and wished for no other.
3	PART 1	47	Argon and Acomat contend for the Persian Empire	He studied to be popular, and to please all men; yet the action he had committed was vile, and blamed by many.
3	PART 1	47	Argon and Acomat contend for the Persian Empire	It was not long till he learned that Argon was marching against him with a very powerful force.
3	PART 1	47	Argon and Acomat contend for the Persian Empire	He made no delay, nor showed surprise, but actively summoned his barons and troops ; and in a week he had assembled a numerous body of cavalry, who all marched cheerfully against Argon, expressing their earnest desire to kill or take him.
3	PART 1	47	Argon and Acomat contend for the Persian Empire	Soldan Acomat having thus assembled 60,000 horsemen, set out and marched full ten days without interruption, when he learned that Argon, with an equal force, was five days’ journey distant.
3	PART 1	47	Argon and Acomat contend for the Persian Empire	He pitched his camp and awaited the enemy in a large and beautiful plain, which seemed well adapted for the combat.
3	PART 1	47	Argon and Acomat contend for the Persian Empire	He then summoned his people, and thus addressed them :— “ My lords, you know how well I am entitled to succeed my brother, being son of the same father, and having accompanied him in all his conquests.
3	PART 1	47	Argon and Acomat contend for the Persian Empire	Because Argon is son to Abaga, some think he ought to succeed ; but with all due respect to them, I consider this unjust.
3	PART 1	47	Argon and Acomat contend for the Persian Empire	Even during my brother’s life, I was reasonably entitled to half the kingdom, only through my mildness I allowed him the whole, but now I ought to succeed.
3	PART 1	47	Argon and Acomat contend for the Persian Empire	I pray you then to defend my right against Argon, and preserve to us the rule; for I seek only the name and dignity, and leave to you the profit and possession of all.
3	PART 1	47	Argon and Acomat contend for the Persian Empire	I need say no more to wise men, who love justice, and will do all things for the general honour and benefit”.
3	PART 1	47	Argon and Acomat contend for the Persian Empire	‘When the barons, chiefs, and soldiers heard this speech, they declared with one consent their resolution to adhere to him while they had breath, and defend him against all, and particularly Argon, whom they trusted they would capture and place in his hands.
3	PART 1	47	Argon and Acomat contend for the Persian Empire	When that prince learned that his rival was waiting for him with so great a multitude, he was much discomposed ; he considered, however, how injurious it would be to show melancholy or fear, and the necessity of displaying valourand boldness.
3	PART 1	47	Argon and Acomat contend for the Persian Empire	He sent for his lords and counsellors, and having assembled a great number, thus addressed them :—“ My dear brothers and friends, you know well how tenderly my father loved you, regarding you while he lived as kindred and children ; also how many great battles you fought with him, aiding him to conquer all his kingdom.
3	PART 1	47	Argon and Acomat contend for the Persian Empire	Now I am the son of him who loved you so much, and to me you are equally dear; I therefore trust you will aid me against the man who seeks, contrary to all right and reason, to disinherit me.
3	PART 1	47	Argon and Acomat contend for the Persian Empire	Consider also, that he has forsaken our law and embraced that of Mohammed ; it were fitting indeed that a Saracen should rule over the Tartar nation!
3	PART 1	47	Argon and Acomat contend for the Persian Empire	Therefore, friends and brothers, I trust that you will willingly and heartily support me, and that each will display such valour, that the battle may be ours, and we may comfort ourselves by thinking that the right is on our side”.
3	PART 1	47	Argon and Acomat contend for the Persian Empire	After this speech, each lord and chief thought to himself, that he ought rather to die than not strenuously endeavour to gain atriumph.
3	PART 1	47	Argon and Acomat contend for the Persian Empire	While the rest were silent, one great lord arose and said :—‘“ Noble sire, we know fully the truth of what you have said, and I will now answer in the name of all now present, that while life remains in our bodies, we are ready to die rather than fail to conquer.
3	PART 1	47	Argon and Acomat contend for the Persian Empire	Victory, too, appears to us certain, since we are so greatly in the right, and our enemies in the wrong.
3	PART 1	47	Argon and Acomat contend for the Persian Empire	I advise, then, that we march as soon as possible against the foe, and pray all our companions to display such valour, that their deeds may be spoken of over the whole world”.
3	PART 1	47	Argon and Acomat contend for the Persian Empire	That brave man having concluded, all present assented, and eagerly desired battle.
3	PART 1	47	Argon and Acomat contend for the Persian Empire	Next morning, Argon and his troops began their march, riding towards the plain on which their enemies were posted, and pitched their camp ten miles distant from that of Acomat.
3	PART 1	47	Argon and Acomat contend for the Persian Empire	Argon now chose two intelligent men, in whom he greatly confided, and sent them to his uncle.
3	PART 1	47	Argon and Acomat contend for the Persian Empire	They mounted on horseback, went direct, and alighted at the pavilion of the soldan, whom they found with a numerous company of barons.
3	PART 1	47	Argon and Acomat contend for the Persian Empire	Being well acquainted, they saluted him courteously, and received a cheerful welcome.
3	PART 1	47	Argon and Acomat contend for the Persian Empire	After some time, one of them rose and said,— “Noble sire, your nephew Argon wonders greatly at your seizing his kingdom, and coming thus to fight against him.
3	PART 1	47	Argon and Acomat contend for the Persian Empire	This is not good conduct, nor due from an uncle towards a nephew; he therefore courteously prays you to abstain, and desiring neither war nor quarrel, will respect you as superior and father, both of himself and of the whole country”.
3	PART 1	47	Argon and Acomat contend for the Persian Empire	Acomat answered,— ‘My lords messengers, my nephew is entirely mistaken ; the land is mine, I conquered it along with his father.
3	PART 1	47	Argon and Acomat contend for the Persian Empire	If he will consent, I will make him a great lord, endowing him with spacious estates, treating him as my son and the highest under myself; otherwise, be assured, I will endeavour to put him to death”.
3	PART 1	47	Argon and Acomat contend for the Persian Empire	The envoys then asked repeatedly, if they could hope for no other determination.
3	PART 1	47	Argon and Acomat contend for the Persian Empire	He replied, never in his lifetime.
3	PART 1	47	Argon and Acomat contend for the Persian Empire	They then departed, and rode to the camp of their lord, alighted at the tent, and told him his uncle’s declaration.
3	PART 1	47	Argon and Acomat contend for the Persian Empire	Argon was greatly enraged, and said aloud in the hearing of all, that he would never live in comfort till the whole world had seen the signal vengeance he would take on his uncle.
3	PART 1	47	Argon and Acomat contend for the Persian Empire	He said to his chiefs,—“ Now let us without further delay march against these traitors and endeavour to destroy them”.
3	PART 1	47	Argon and Acomat contend for the Persian Empire	The night was spent in busy preparation ; and Acomat Soldan, being warned by his spies, was equally active.
3	PART 1	48	Great Battle between them	Next day Argon, having made all his arrangements, advanced in good order; while his antagonist, not waiting his arrival, led on his troops to the encounter.
3	PART 1	48	Great Battle between them	They soon met, and the two great hosts, who had much desired the battle, rushed without delay against each other.
3	PART 1	48	Great Battle between them	Arrows flew like rain, chiefs fell to the ground, the air resounded with the cries and lamentations of the wounded and dying.
3	PART 1	48	Great Battle between them	Their arrows being exhausted, they rushed on with swords and spears; arms, hands, and heads were cut off, and the noise would have drowned the loudest thunder, In that day many brave men died, and many ladies were left disconsolate.
3	PART 1	48	Great Battle between them	Argon assuredly displayed great prowess, and set a gallant example ; but in vain,—fortune turned against him,—his men, compelled to flee, were pursued and slain in great numbers.
3	PART 1	48	Great Battle between them	.
3	PART 1	48	Great Battle between them	Among the fugitives, he himself was captured, when the pursuers stopped and returned with him to their camp, rejoicing beyond measure.
3	PART 1	48	Great Battle between them	Acomat caused him to be imprisoned and carefully guarded ; then, being of a voluptuous disposition, he returned to court to enjoy the society of his numerous and handsome wives.
3	PART 1	48	Great Battle between them	He instructed the commander of the host to guard the captive as himself, and return at leisure that his troops might not be fatigued.
3	PART 1	48	Great Battle between them	He then departed, while Argon remained in chains, and so grieved, that death appeared to him desirable.
3	PART 1	49	Final Issue of the Contest	Now there was a great and aged Tartar baron, who felt much pity for the prisoner, and bethought him how wicked it was to keep their lord in this condition.
3	PART 1	49	Final Issue of the Contest	He resolved, therefore, to attempt his deliverance.
3	PART 1	49	Final Issue of the Contest	He argued to this effect with many other chiefs, who, esteeming his wisdom, and conscious that he spake the truth, entirely agreed with him.
3	PART 1	49	Final Issue of the Contest	Then Boga, who had made the proposal, Elcidai, Togan, Tegana, Taga, Tiar Oulatai, and Samagar, all went to the tent of the captive prince.
3	PART 1	49	Final Issue of the Contest	The first, asthe eldest and the leader, addressed him thus,—“ Noble prince, we are now fully sensible of having acted wickedly towards you, and have determined to return to the right path; we will therefore deliver and own you as justly our liege lord”.
3	PART 1	49	Final Issue of the Contest	Argon, who thought they were mocking him, was both grieved and angry.
3	PART 1	49	Final Issue of the Contest	“ My lords,” said he, “ you have done wrong enough in seizing your sovereign and making him a captive.
3	PART 1	49	Final Issue of the Contest	Pray depart, and do not also make him a subject of mockery”.
3	PART 1	49	Final Issue of the Contest	“ Illustrious prince,” said Boga, “ we positively speak the truth, and will make oath to it according to our law”.
3	PART 1	49	Final Issue of the Contest	Then all the barons swore that they would obey him as their lord, while he in return bound himself in no degree to resent past wrongs, but hold each of them as dear as Abaga his father had done.
3	PART 1	49	Final Issue of the Contest	They then freed him from his chains, and did homage to him.
3	PART 1	49	Final Issue of the Contest	He now ordered them to discharge their arrows against the tent of the melic; and that chief, named Soldan, who was the first after Acomat, and the commander of the whole host, was quickly slain.
3	PART 1	49	Final Issue of the Contest	Finding himself thus lord of all, he gave orders to march to the court, and was instantly obeyed.
3	PART 1	49	Final Issue of the Contest	One day, thereafter, when Acomat was holding a splendid festival in his palace, a messenger came to him and said,—“ Sire, I bring you with regret unwelcome tidings ; the barons have delivered Argon, owned him as lord, and killed Soldan your faithful friend.
3	PART 1	49	Final Issue of the Contest	They are coming now with their utmost speed to take and slay you”.
3	PART 1	49	Final Issue of the Contest	He was then silent, but the other was completely amazed and terrified.
3	PART 1	49	Final Issue of the Contest	However, as a bold and brave man, he ordered the messenger not to say a word to a living creature; then mounting on horseback, set out with a few trusty servants, to seek refuge with the Sultan of Babylon, leaving all in ignorance whither he had gone.
3	PART 1	49	Final Issue of the Contest	After marching six days, he came to the only pass by which he could penetrate.
3	PART 1	49	Final Issue of the Contest	The commander who guarded it knew him, and seeing him fleeing with only a few adherents, determined to seize him, Acomat entreated for mercy, and offered a great treasure as the price of liberty ; but the other, being greatly attached to Argon, replied that the wealth of the world would not prevent his placing him in his master’s hands.
3	PART 1	49	Final Issue of the Contest	He prepared a large company, and set out with his captive, watching him so carefully as to make escape impossible.
3	PART 1	49	Final Issue of the Contest	They rode on to the court, where Argon had arrived only three days before, and been much vexed to find that his uncle had escaped ; but when the guardian of the pass brought the fugitive before his presence, he felt the greatest possible joy.
3	PART 1	49	Final Issue of the Contest	He received the latter sternly, telling him that he would meet with the treatment he deserved; and without asking any one’s advice, he commanded him to be led forth and slain, This mandate was speedily executed, and the body was thrown into a place where it was never seen more.
3	PART 1	49	Final Issue of the Contest	Thus have you heard the whole affair of Argon and of Acomat his uncle.
3	PART 1	5	Of Cianba, and Expedition thither	On leaving that port, and sailing west and somewhat south-west 1500 miles, you reach a country named Cianba,which is very rich and extensive.
3	PART 1	5	Of Cianba, and Expedition thither	The people are idolaters, have a language of their own, and 9 king, who pays tribute to the great khan, but only in fine elephants peculiar to the country.
3	PART 1	5	Of Cianba, and Expedition thither	That monarch, seeking to subdue him, sent, in 1278, one of his barons with many men, horse and foot, who began to lay waste the country.
3	PART 1	5	Of Cianba, and Expedition thither	The sovereign, who was very aged and much afraid of such powerful warriors, did not venture to engage them on the open plain, remaining secure in strong cities and fortresses ; but all the lands and houses were wasted and destroyed.
3	PART 1	5	Of Cianba, and Expedition thither	Grieved at the desolation of the territory, he sent messengers, who said to the great khan, “ Sir, the King of Cianba salutes you as his liege lord, and states himself to be a man of great age, who has long preserved his kingdom in peace.
3	PART 1	5	Of Cianba, and Expedition thither	He offers to be your vassal, and pay a liberal tribute in elephants, and beseeches that your baron and army will cease to ravage his kingdom”.
3	PART 1	5	Of Cianba, and Expedition thither	The khan, having heard this message, took pity upon him, and ordered his general to withdraw, and conquer another country ; and he has ever since received this tribute of the largest and most beautiful elephants.
3	PART 1	5	Of Cianba, and Expedition thither	t In this kingdom, no handsome girl can be married till the king sees her, when, if pleased, he takes her to wife ; otherwise, he gives her money, with which she can be married to a nobleman.
3	PART 1	5	Of Cianba, and Expedition thither	In 1285, when I, Marco Polo, was there, the king had 326 sons and daughters, of whom 150 were men that could carry arms.
3	PART 1	5	Of Cianba, and Expedition thither	Besides elephants, the country abounds in lignum aloes, and the wood called ebony,which is very black, used in making chess-boards and writingdesks.
3	PART 1	5	Of Cianba, and Expedition thither	I now proceed to a great island named Java.
3	PART 1	50	Reign of Argon	Argon was thus master of the palace andof the kingdom, and the barons from every quarter came to render him due homage and obedience.
3	PART 1	50	Reign of Argon	After governing some time, he sent Casan his son with 30,000 men, to the country of the Arbor Secco, there to guard and secure his land and people.
3	PART 1	50	Reign of Argon	Argon began his reign in the year 1286, after Acomat had ruled two years.
3	PART 1	50	Reign of Argon	The former, after holding the sceptre six years, died, not without strong suspicions of poison.
3	PART 1	51	Reign of Quiacatu	When Argon was dead, his uncle, named Quiacatu, brother to Abaga, immediately seized the throne, which was easily effected, as Casan was distant at the Arbor Secco.
3	PART 1	51	Reign of Quiacatu	The latter, when informed of these eyents, was much grieved at the death of his parent, and still more incensed at Quiacatu having seized his inheritance.
3	PART 1	51	Reign of Quiacatu	He was afraid, however, to march at once against him, but resolved, that at the proper time and place he would take as signal vengeance as his father had done on Acomat.
3	PART 1	51	Reign of Quiacatu	Thus Quiacatu obtained general obedience, except over the troops whom Casan immediately commanded.
3	PART 1	51	Reign of Quiacatu	He married the wife of Argon his nephew, and indulged largely in the pleasures of the seraglio.
3	PART 1	51	Reign of Quiacatu	At the end of two years, however, his death ensued, being occasioned by poison.
3	PART 1	52	Contest between Baidu and Ghazan	Baidu, his uncle, and aChristian, then seized the sovereignty, and was generally obeyed, unless by Casan and hisarmy.
3	PART 1	52	Contest between Baidu and Ghazan	The latter, on learning these things, regretted much that he had not been able to punish Quiacatu, but determined to take such vengeance on Baidu, that the world might admire it.
3	PART 1	52	Contest between Baidu and Ghazan	He marched without delay against that chief, who, informed of his approach, assembled a great force, and marched ten days’ journey to meet him, when he encamped, and awaited his adversary, earnestly exhorting and encouraging his troops.
