chapterNo	chapterTitle	sectionNo	sectionTitle	sentence	sentence_cleaned
1	PART 1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	They eat the flesh of dogs and other beasts, such as no Christian would touch for the world, Qn each of the said 12,000 bridges, ten men keep guard day and night, so that no one may dare to raise a disturbance, or commit theft or homicide.	eat flesh dogs beasts christian would touch world qn said 12000 bridges ten men keep guard day night one may dare raise disturbance commit theft homicide
1	PART 1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	I will tell you another thing, that in the middle of the city is a mound, on which stands a tower, wherein is placed a wooden table, against which a man strikes with a hammer, so that it is heard to a great distance ; this he does when there.	tell another thing middle city mound stands tower wherein placed wooden table man strikes hammer heard great distance
1	PART 1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	is an alarm of fire, or any kind of danger or disturbance.	alarm fire kind danger disturbance
1	PART 1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	The great khan causes that city to be most strongly guarded, because it is the capital of all the province of Manji, and he derives from it vast treasure and revenue ; he is likewise afraid of any revolt.	great khan causes city strongly guarded capital province manji derives vast treasure revenue likewise afraid revolt
1	PART 1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	All the streets are paved with stones and bricks ; and so are the high roads of Manji, on which account men may travel very pleasantly either on horseback or on foot.	streets paved stones bricks high roads manji account men may travel pleasantly either horseback foot
1	PART 1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	In this city, too, are 4000 baths, in which the citizens, both men and women, take great delight, and frequently resort thither, because they keep their persons very cleanly.	city 4000 baths citizens men women take great delight frequently resort thither keep persons cleanly
1	PART 1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	They are the largest and most beautiful baths in the world, insomuch that 100 of either sex may bathe in them at once.	largest beautiful baths world insomuch 100 either sex may bathe
1	PART 1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	Twenty-five miles from thence is the ocean, between south and east ; and there is a city named Gan-fu,which has a very fine port, with large ships, and much merchandise of immense value from India and other quarters.	twentyfive miles thence ocean south east city named ganfuwhich fine port large ships much merchandise immense value india quarters
1	PART 1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	Past this city to the port flows a stately river, by which the ships can come up to it, and which runs thither from a great distance.	past city port flows stately river ships come runs thither great distance
1	PART 1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	The khan has divided the whole province of Manji into nine large kingdoms, all of which pay him annual tribute.	khan divided whole province manji nine large kingdoms pay annual tribute
1	PART 1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	In Gan-fu resides one of the kings, who has under him 140 cities.	ganfu resides one kings 140 cities
1	PART 1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	I will tell you a thing you will much wonder at, that in this province there are 1200 towns, and in each a garrison amounting to 1000, 10,000, 20,000, and in some instances to 30,000 men.	tell thing much wonder province 1200 towns garrison amounting 1000 10000 20000 instances 30000 men
1	PART 1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	But do not suppose these are all Tartar cavalry ; for part are infantry and sent from Cathay.	suppose tartar cavalry part infantry sent cathay
1	PART 1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	But the riches and profit which the khan derives from the province of Manji is so great that no mah could dare to mention it, nor would any one believe him; and therefore I shall be silent.	riches profit khan derives province manji great mah could dare mention would one believe therefore shall silent
1	PART 1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	1 will tell you, however, some of the customs of Manji.	1 tell however customs manji
1	PART 1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	One is, that whenever a boy or girl is born, the day, hour, and minute are written down, also the sign and planet under which the birth takes place, so that all may know their nativity.	one whenever boy girl born day hour minute written also sign planet birth takes place may know nativity
1	PART 1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	And when any one wishes to undertake a journey, or do any thing else of importance, he repairs to the astrologer, states these particulars, and asks if he should go or act otherwise.	one wishes undertake journey thing else importance repairs astrologer states particulars asks go act otherwise
1	PART 1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	And they are often thus diverted from their journeys and other designs ; for these astrologers are skilful in their arts and diabolical enchantments, and tell them many things which they implicitly believe, Another custom is, that when a body is to be burned, all the relations dress themselves in canvass to express grief, and go with the corpse, beating instruments, and making songs and prayers to their idols.	often thus diverted journeys designs astrologers skilful arts diabolical enchantments tell many things implicitly believe another custom body burned relations dress canvass express grief go corpse beating instruments making songs prayers idols
1	PART 1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	When they come to the place where the ceremony is to be performed, they frame images of men, women, camels, horses, clothes, money, and various other things, all of cards.	come place ceremony performed frame images men women camels horses clothes money various things cards
1	PART 1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	When the fire is fully lighted, they throw in all these things, saying that the dead will enjoy them in the other world, and that the honour now done to him will be done there also by idols.	fire fully lighted throw things saying dead enjoy world honour done done also idols
1	PART 1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	In this city of Kin-sai is a palace of the king who fled, which is the noblest and most beautiful in the world.	city kinsai palace king fled noblest beautiful world
1	PART 1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	It is a square, ten miles in circuit, surrounded by a lofty wall, within which are gardens abounding in all the most delicate fruits, fountains, and lakes supplied with many kinds of fish.	square ten miles circuit surrounded lofty wall within gardens abounding delicate fruits fountains lakes supplied many kinds fish
1	PART 1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	In the middle is the edifice itself, large and beautiful, with a hall so extensive that a vast number of persons can sit down at table.	middle edifice large beautiful hall extensive vast number persons sit table
1	PART 1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	That hall is painted all over with gold and azure, representing many stories, in which are beasts, birds, knights, ladies, and various wonders.	hall painted gold azure representing many stories beasts birds knights ladies various wonders
1	PART 1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	Nothing can be seen upon the walls and roof but these ornaments.	nothing seen upon walls roof ornaments
1	PART 1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	There are twenty others of similar dimensions, such that 10,000 men can conveniently sit at table ; and they are covered and worked in gold very nobly.	twenty others similar dimensions 10000 men conveniently sit table covered worked gold nobly
1	PART 1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	This palace contains also 1000 chambers.	palace contains also 1000 chambers
1	PART 1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	In the city are 160 toman of fires, that is, of houses ; and the toman is 10,000, making 1,600,000 houses, among which are many great and rich palaces.	city 160 toman fires houses toman 10000 making 1600000 houses among many great rich palaces
1	PART 1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	There is only one  church of Nestorian Christians.	one church nestorian christians
1	PART 1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	Each man of that city,  as also of the others, has written on his door the name of  his wife, his children, of his sons' wives, his slaves, and  of all his household ; and when any one is horn, he adds  the name, and when he dies, takes it away.	man city also others written door name wife children sons wives slaves household one horn adds name dies takes away
1	PART 1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	Thus the  governor of each city knows the names of every person  in it ; and this practice is followed in all the towns of  Manji and Cathay.	thus governor city knows names every person practice followed towns manji cathay
1	PART 1	74	Of the most noble and wonderful City of Kin-sai and of its Population, Trades, Lake, Villas, and splendid Palace	The same account is given of the  strangers who reside for a time in their houses, both when  they come and when they go ; and by that means the  great khan knows whoever arrives and departs, which  is of great advantage.	account given strangers reside time houses come go means great khan knows whoever arrives departs great advantage
1	PART 1	75	Farther Particulars of that City	There are within the city ten principal squares or market-places,besides which, numberless shops run along the streets.	within city ten principal squares marketplacesbesides numberless shops run along streets
1	PART 1	75	Farther Particulars of that City	These squares are each half a mile in length, and have in front the main street, forty paces wide, and reaching in a straight line from one end of the city to the other.	squares half mile length front main street forty paces wide reaching straight line one end city
1	PART 1	75	Farther Particulars of that City	Thus they are, altogether, two miles in circuit, and four miles distant from each other.	thus altogether two miles circuit four miles distant
1	PART 1	75	Farther Particulars of that City	The street is crossed by many low and convenient bridges.	street crossed many low convenient bridges
1	PART 1	75	Farther Particulars of that City	Parallel to it, but on the opposite side to the squares, is a very large canal, and on its bank capacious warehouses, built of stone, to accommodate the merchants from India and other countries, and receive their goods; this situation being chosen as convenient with regard to the market-squares.	parallel opposite side squares large canal bank capacious warehouses built stone accommodate merchants india countries receive goods situation chosen convenient regard marketsquares
1	PART 1	75	Farther Particulars of that City	Each of these, on three days in every week, contains an assemblage of from 40,000 to 50,000 persons, who bring for sale every desirable article of provision, There appears abundance of all kinds of game, roebucks, stags, fallow-deer, hares, and rabbits, with partridges, pheasants, francolins, quails, common fowls, capons, ducks and geese almost innumerable ; these last being so easily bred on the lake, that for a Venetian silver grosso you may buy a couple of geese and two pairs of ducks.	three days every week contains assemblage 40000 50000 persons bring sale every desirable article provision appears abundance kinds game roebucks stags fallowdeer hares rabbits partridges pheasants francolins quails common fowls capons ducks geese almost innumerable last easily bred lake venetian silver grosso may buy couple geese two pairs ducks
1	PART 1	75	Farther Particulars of that City	In the same place are also the shambles, where cattle, as oxen, calves, kids, and lambs, are killed for the tables of the rich and of magistrates.	place also shambles cattle oxen calves kids lambs killed tables rich magistrates
1	PART 1	75	Farther Particulars of that City	These markets afford at all seasons a great variety of herbs and fruits ; in particular, uncommonly large pears, weighing each ten pounds,white in the inside like paste, and very fragrant.	markets afford seasons great variety herbs fruits particular uncommonly large pears weighing ten poundswhite inside like paste fragrant
1	PART 1	75	Farther Particulars of that City	The peaches also, both yellow and white, are in their season of delicious flavour.	peaches also yellow white season delicious flavour
1	PART 1	75	Farther Particulars of that City	Grapes are not cultivated, but very good ones are brought dried from other districts.	grapes cultivated good ones brought dried districts
1	PART 1	75	Farther Particulars of that City	Wine is not esteemed by the natives, who are accustomed to their own liquor, prepared from rice and various spices.	wine esteemed natives accustomed liquor prepared rice various spices
1	PART 1	75	Farther Particulars of that City	From the sea, twenty-five miles distant, a vast supply of fish is conveyed on the river; and the lake also contains abundance, the taking of which affords constant employment tonumerous fishermen.	sea twentyfive miles distant vast supply fish conveyed river lake also contains abundance taking affords constant employment tonumerous fishermen
1	PART 1	75	Farther Particulars of that City	The species vary according to the season, and the offal carried thither from the city renders them large and rich.	species vary according season offal carried thither city renders large rich
1	PART 1	75	Farther Particulars of that City	In short, the quantity in the market is so immense, that you would think it impossible it could find purchasers ; yet in a few hours it is all disposed of, s0 many inhabitants are there who can afford to indulge in such luxuries.	short quantity market immense would think impossible could find purchasers yet hours disposed s0 many inhabitants afford indulge luxuries
1	PART 1	75	Farther Particulars of that City	They eat fish and flesh at one meal.	eat fish flesh one meal
1	PART 1	75	Farther Particulars of that City	Each of the ten squares is surrounded with lofty dwellinghouses ; the lower part being made into shops, where manufactures of every kind are carried on, and imported articles are sold, as spices, drugs, toys, and pearls.	ten squares surrounded lofty dwellinghouses lower part made shops manufactures every kind carried imported articles sold spices drugs toys pearls
1	PART 1	75	Farther Particulars of that City	In some shops is kept only the country wine, which is constantly made fresh, and served out at a moderate price.	shops kept country wine constantly made fresh served moderate price
1	PART 1	75	Farther Particulars of that City	In the several streets connected with the squares are numerous baths, attended by servants of both sexes, to perform the functions of ablution for the male and feale visiters, who from their childhood are accustomed to bathe in cold water, as being highly conducive to health.	several streets connected squares numerous baths attended servants sexes perform functions ablution male feale visiters childhood accustomed bathe cold water highly conducive health
1	PART 1	75	Farther Particulars of that City	Here, too, are apartments provided with warm water for the use of strangers, who, from want of use, cannot endure the shock of the cold.	apartments provided warm water use strangers want use endure shock cold
1	PART 1	75	Farther Particulars of that City	All are in the daily habit of washing their persons, especially before meals.	daily habit washing persons especially meals
1	PART 1	75	Farther Particulars of that City	In other streets reside the females of bad character, who are extremely numerous ; and not only in the streets near the squares, which are specially appropriated to them, but in every other quarter they appear, highly dressed out and perfumed, in well furnished houses, and with a train of domestics.	streets reside females bad character extremely numerous streets near squares specially appropriated every quarter appear highly dressed perfumed well furnished houses train domestics
1	PART 1	75	Farther Particulars of that City	They are perfectly skilled in all the arts of seduction, which they can adapt to persons of every description ; so that strangers who have once yielded to their fascination are said to be like men bewitched, and can never get rid of the impression.	perfectly skilled arts seduction adapt persons every description strangers yielded fascination said like men bewitched never get rid impression
1	PART 1	75	Farther Particulars of that City	Intoxicated with these unlawful pleasures, even after returning home, they always long to revisit the place where they were thus seduced.	intoxicated unlawful pleasures even returning home always long revisit place thus seduced
1	PART 1	75	Farther Particulars of that City	In other streets reside the physicians and the astrologers, who also teach reading and writing, with many other arts.	streets reside physicians astrologers also teach reading writing many arts
1	PART 1	75	Farther Particulars of that City	On opposite sides of the squares are two large edifices, where officers appointed by his majesty promptly decide any differences that arise between the foreign merchants and the inhabitants.	opposite sides squares two large edifices officers appointed majesty promptly decide differences arise foreign merchants inhabitants
1	PART 1	75	Farther Particulars of that City	They are bound also to take care that the guards be duly stationed on the neighbouring bridges, and in case of neglect, to inflict a discretionary punishment on the delinquent.	bound also take care guards duly stationed neighbouring bridges case neglect inflict discretionary punishment delinquent
1	PART 1	75	Farther Particulars of that City	On each side of the principal street, mentioned as reaching across the whole city, are large houses and mansions with gardens; near to which are the abodes and shops of the working artisans.	side principal street mentioned reaching across whole city large houses mansions gardens near abodes shops working artisans
1	PART 1	75	Farther Particulars of that City	At all hours you observe such multitudes of people passing backwards and forwards on their various avocations, that it might seem impossible to supply them with food.	hours observe multitudes people passing backwards forwards various avocations might seem impossible supply food
1	PART 1	75	Farther Particulars of that City	A different judgment will, however, be formed, when every market-day the squares are seen crowded with people, and covered with provisions brought in for sale by carts and boats.	different judgment however formed every marketday squares seen crowded people covered provisions brought sale carts boats
1	PART 1	75	Farther Particulars of that City	To give some idea of the quantity of meat, wine, spices, and other articles brought for the consumption of the people of Kin-sai, I shall instance the single article of pepper.	give idea quantity meat wine spices articles brought consumption people kinsai shall instance single article pepper
1	PART 1	75	Farther Particulars of that City	Marco Polo was informed by an officer employed in the customs, that the daily amount was forty-three loads, each weighing 243 pounds.	marco polo informed officer employed customs daily amount fortythree loads weighing 243 pounds
1	PART 1	75	Farther Particulars of that City	The houses of the citizens are well built, and richly adorned with carving, in which, as well as in painting and ornamental buildings, they take great delight, and lavish enormous sums.	houses citizens well built richly adorned carving well painting ornamental buildings take great delight lavish enormous sums
1	PART 1	75	Farther Particulars of that City	Their natural disposition is pacific, and the example of their former unwarlike kings has accustomed them to live in tranquillity.	natural disposition pacific example former unwarlike kings accustomed live tranquillity
1	PART 1	75	Farther Particulars of that City	They keep no arms in their houses, and are unacquainted with their use.	keep arms houses unacquainted use
1	PART 1	75	Farther Particulars of that City	Their mercantile transactions are conducted in a manner perfectly upright and honourable.	mercantile transactions conducted manner perfectly upright honourable
1	PART 1	75	Farther Particulars of that City	They also behave in a friendly manner to each other, so that the inhabitants of the same neighbourhood appear like one family.	also behave friendly manner inhabitants neighbourhood appear like one family
1	PART 1	75	Farther Particulars of that City	In their domestic relations, they showno jealousy or suspicion of their wives, but treat them with great respect.	domestic relations showno jealousy suspicion wives treat great respect
1	PART 1	75	Farther Particulars of that City	Any one would be held as infamous that should address indecent expressions to married women.	one would held infamous address indecent expressions married women
1	PART 1	75	Farther Particulars of that City	They behave with cordiality to strangers who visit the city for commercial purposes, hospitably entertain them, and afford their best assistance in their business.	behave cordiality strangers visit city commercial purposes hospitably entertain afford best assistance business
1	PART 1	75	Farther Particulars of that City	On the other hand, they hate the very sight of soldiers, even the guards of the great khan; recollecting, that by their means they have been deprived of the government of their native sovereigns.	hand hate sight soldiers even guards great khan recollecting means deprived government native sovereigns
1	PART 1	75	Farther Particulars of that City	On the lake above mentioned are a number of pleasure-barges, capable of holding from ten to twenty persons, being from fifteen to twenty paces long, with a broad level floor, and moving steadily through the water.	lake mentioned number pleasurebarges capable holding ten twenty persons fifteen twenty paces long broad level floor moving steadily water
1	PART 1	75	Farther Particulars of that City	Those who delight in this amusement, and propose to enjoy it, either with their ladies or companions, engage one of these barges, which they find always in the very best order, with seats, tables, and every thing necessary for an entertainment.	delight amusement propose enjoy either ladies companions engage one barges find always best order seats tables every thing necessary entertainment
1	PART 1	75	Farther Particulars of that City	The boatmen sit on a flat upper deck, and with long poles reaching to the bottom of the lake, not more than two fathoms deep, push along the vessels to any desired spot.	boatmen sit flat upper deck long poles reaching bottom lake two fathoms deep push along vessels desired spot
1	PART 1	75	Farther Particulars of that City	These cabins are painted -in various colours, and with many figures; the exterior is similarly adorned.	cabins painted various colours many figures exterior similarly adorned
1	PART 1	75	Farther Particulars of that City	On each side are windows, which can at pleasure be kept open or shut, when the company seated at table.	side windows pleasure kept open shut company seated table
1	PART 1	75	Farther Particulars of that City	may delight their eyes with the varied beauty of the passing scenes.	may delight eyes varied beauty passing scenes
1	PART 1	75	Farther Particulars of that City	Indeed, the gratification derived from these water-excursions exceeds any that can be enjoyed on land; for as the lake - extends all along the city, you discover, while standing in the boat, at a certain distance from the shore, all its grandeur and beauty, palaces, temples, convents, and gardens, while lofty trees reach down to the water’s edge.	indeed gratification derived waterexcursions exceeds enjoyed land lake extends along city discover standing boat certain distance shore grandeur beauty palaces temples convents gardens lofty trees reach water’s edge
1	PART 1	75	Farther Particulars of that City	At the same time are seen other boats continu‘ally passing, similarly filled with parties of pleasure.	time seen boats continu‘ally passing similarly filled parties pleasure
1	PART 1	75	Farther Particulars of that City	Generally, indeed, the inhabitants, when they have finished the labours of the day, or cloged their mercantile transactions, think only of seeking amusement with their wives or mistresses, either in these barges or driving about the city in carriages.	generally indeed inhabitants finished labours day cloged mercantile transactions think seeking amusement wives mistresses either barges driving city carriages
1	PART 1	75	Farther Particulars of that City	The main street already mentioned is paved with stone and brick to the width of ten paces on each side, the interval being filled up with small gravel, and having arched drains to carry off the water into the canals, so that it is always keptdry.	main street already mentioned paved stone brick width ten paces side interval filled small gravel arched drains carry water canals always keptdry
1	PART 1	75	Farther Particulars of that City	On this road the carriages are constantly driving.	road carriages constantly driving
1	PART 1	75	Farther Particulars of that City	They are long, covered at top, have curtains and cushions of silk, and can hold six persons, Citizens of both sexes, desirous of this amusement, hire them for that purpose, and you see them at every hour moving about in vast numbers.	long covered top curtains cushions silk hold six persons citizens sexes desirous amusement hire purpose see every hour moving vast numbers
1	PART 1	75	Farther Particulars of that City	In many cases the people visit gardens, where they are introduced by the managers of the place into shady arbours, and remain till the time of returning home.	many cases people visit gardens introduced managers place shady arbours remain till time returning home
1	PART 1	75	Farther Particulars of that City	The palace already mentioned had a wall with a passage dividing the exterior court from an inner one, which formed a kind of cloister, supporting a portico that surrounded it, and led to various royal apartments.	palace already mentioned wall passage dividing exterior court inner one formed kind cloister supporting portico surrounded led various royal apartments
1	PART 1	75	Farther Particulars of that City	Hence you entered a covered passage or corridor, six paces wide, and so long as to: reacli to the margin of the lake.	hence entered covered passage corridor six paces wide long reacli margin lake
1	PART 1	75	Farther Particulars of that City	On each side were corresponding entrances to ten courts, also resembling cloisters with porticos, and each having fifty private rooms, with gardens attached,— the residence of a thousand young females, whom the king maintained in his service.	side corresponding entrances ten courts also resembling cloisters porticos fifty private rooms gardens attached— residence thousand young females king maintained service
1	PART 1	75	Farther Particulars of that City	In the company either of his queen or of a party of those ladies he used to seek amusement on the lake, visiting the idol-temples on its banks.	company either queen party ladies used seek amusement lake visiting idoltemples banks
1	PART 1	75	Farther Particulars of that City	The other two portions of this seraglio were laid out in groves, pieces of water, beautiful orchards, and enclosures for animals suited for the chase, as antelopes, deer, stags, hares, and rabbits.	two portions seraglio laid groves pieces water beautiful orchards enclosures animals suited chase antelopes deer stags hares rabbits
1	PART 1	75	Farther Particulars of that City	Here, too, the king amused himself,—his damsels accompanying him in carriages or on horseback.	king amused himself—his damsels accompanying carriages horseback
1	PART 1	75	Farther Particulars of that City	No man was allowed to be of the party, but the females were skilled in the art of coursing and pursuing the animals.	man allowed party females skilled art coursing pursuing animals
1	PART 1	75	Farther Particulars of that City	When fatigued they retired into the groves on the margin of the lake, and, quitting their dresses, rushed into the water, when they swam sportively in different directions, —the king remaining a spectator of the exhibition.	fatigued retired groves margin lake quitting dresses rushed water swam sportively different directions —the king remaining spectator exhibition
1	PART 1	75	Farther Particulars of that City	Sometimes he had his repast provided beneath the dense foliage of one of these groves, and was there waited upon by the damsels, Thus he spent his time in this enervating society, profoundly ignorant of mar-tial affairs ; hence the grand khan, as already mentioned, was enabled to deprive him of his splendid possessions, and drive him with ignominy from his throne.	sometimes repast provided beneath dense foliage one groves waited upon damsels thus spent time enervating society profoundly ignorant martial affairs hence grand khan already mentioned enabled deprive splendid possessions drive ignominy throne
1	PART 1	75	Farther Particulars of that City	All these particulars were related to me by a rich merchant of Kin-sai, who was then very old; and, having been a confidential servant of King Facfur, was acquainted with every circumstance of his life.	particulars related rich merchant kinsai old confidential servant king facfur acquainted every circumstance life
1	PART 1	75	Farther Particulars of that City	He knew the palace in its former splendour, and desired me to come and take a view of it.	knew palace former splendour desired come take view
1	PART 1	75	Farther Particulars of that City	Being then the residence of the khan’s viceroy, the colonnades were preserved entire, but the chambers had been allowed to go to ruin,—only their foundations remaining visible.	residence khan’s viceroy colonnades preserved entire chambers allowed go ruin—only foundations remaining visible
1	PART 1	75	Farther Particulars of that City	The walls, too, including the parks and gardens, had been left to decay, and no longer contained any trees or animals.	walls including parks gardens left decay longer contained trees animals
1	PART 1	76	Revenues of the Great Khan from Kin-sai and Manji	I will now tell you of the large revenue which the khan draws from this city, and the territory under its jurisdiction, which is the ninth part of the province of Manji.	tell large revenue khan draws city territory jurisdiction ninth part province manji
1	PART 1	76	Revenues of the Great Khan from Kin-sai and Manji	The salt of that country yields to him in the year eighty tomans of gold, and each toman is 70,000 saiks, which amount to 5,600,000, and each saik is worth more than a gold florin ; and is not this most great and wonderful!	salt country yields year eighty tomans gold toman 70000 saiks amount 5600000 saik worth gold florin great wonderful
1	PART 1	76	Revenues of the Great Khan from Kin-sai and Manji	In that country, too, there grows more sugar than in the whole world besides, and it yields a very large revenue.	country grows sugar whole world besides yields large revenue
1	PART 1	76	Revenues of the Great Khan from Kin-sai and Manji	I will not state it particularly, but remark that, taking all spices together, they pay 3 1/2 per cent.	state particularly remark taking spices together pay 3 12 per cent
1	PART 1	76	Revenues of the Great Khan from Kin-sai and Manji	, which is levied too on all other merchandise.	levied merchandise
1	PART 1	76	Revenues of the Great Khan from Kin-sai and Manji	Large taxes are also derived from wine, rice, coal, and from the twelve arts, which, as already mentioned, have each twelve thousand stations.	large taxes also derived wine rice coal twelve arts already mentioned twelve thousand stations
1	PART 1	76	Revenues of the Great Khan from Kin-sai and Manji	On every thing a duty is imposed ; and on silk especially and other articles is paid ten per cent.	every thing duty imposed silk especially articles paid ten per cent
1	PART 1	76	Revenues of the Great Khan from Kin-sai and Manji	But I, Marco Polo, tell you, because I have often heard the account of it, that the revenue on all these commodities amounts every year to 210 tomans, or 14,700,000 saiks, and that is the most enormous amount of money that ever was heard of, and yet is paid by only the ninth part of the province of Manji.	marco polo tell often heard account revenue commodities amounts every year 210 tomans 14700000 saiks enormous amount money ever heard yet paid ninth part province manji
1	PART 1	76	Revenues of the Great Khan from Kin-sai and Manji	Now let us depart from this city of Kin-sai, and go to another called Tam-pin-gui.	let us depart city kinsai go another called tampingui
1	PART 1	77	Tam-pin-gui and other Cities	When a man departs from Kin-sai, and goes a day to the south-east, he finds always most pleasant houses and gardens, and all the means of living in great abundance.	man departs kinsai goes day southeast finds always pleasant houses gardens means living great abundance
1	PART 1	77	Tam-pin-gui and other Cities	At the end of the day he discovers the city already named,t which is very large and beautiful, and is dependent on Kin-sai.	end day discovers city already namedt large beautiful dependent kinsai
1	PART 1	77	Tam-pin-gui and other Cities	The people are subject to the khan, use paper money, are idolaters, and burn the bodies of their dead in the manner already described.	people subject khan use paper money idolaters burn bodies dead manner already described
1	PART 1	77	Tam-pin-gui and other Cities	They live by merchandise and arts, and have an ample supply of provisions.	live merchandise arts ample supply provisions
1	PART 1	77	Tam-pin-gui and other Cities	And when a man goes three days to the south-east, seeing very large cities and castles, and much trade, he comes to the city of Un-gui,under the government of Kin-sai, and otherwise like the former.	man goes three days southeast seeing large cities castles much trade comes city unguiunder government kinsai otherwise like former
1	PART 1	77	Tam-pin-gui and other Cities	When he departs from Un-gui and goes two days south-east, he every where perceives towns and castles, so that he seems to be going through a city.	departs ungui goes two days southeast every perceives towns castles seems going city
1	PART 1	77	Tam-pin-gui and other Cities	Every thing is in abundance ; and here are the largest and longest canes in all the country, for know that some are four palms in circuit and fifteen paces long.	every thing abundance largest longest canes country know four palms circuit fifteen paces long
1	PART 1	77	Tam-pin-gui and other Cities	t At the end of the two days he comes to Chen-gui,} which is large and beautiful.	end two days comes chengui large beautiful
1	PART 1	77	Tam-pin-gui and other Cities	The people, who are idolaters, are under the great khan and the jurisdiction of Kin-sai, and have abundance of silk and provisions.	people idolaters great khan jurisdiction kinsai abundance silk provisions
1	PART 1	77	Tam-pin-gui and other Cities	In going four days south-east he finds citiesand castles, and all things in the utmost plenty.	going four days southeast finds citiesand castles things utmost plenty
1	PART 1	77	Tam-pin-gui and other Cities	There are birds and beasts for the chase, with lions very large and fierce.	birds beasts chase lions large fierce
1	PART 1	77	Tam-pin-gui and other Cities	Throughout all the province of Manji there are neither sheep nor lambs, but oxen, goats, and hogs in great variety.	throughout province manji neither sheep lambs oxen goats hogs great variety
1	PART 1	77	Tam-pin-gui and other Cities	At the end of the four days he finds Cian-cian,§ a town situated on a mountain, which divides the river into two parts, each flowing in a different direction.	end four days finds ciancian� town situated mountain divides river two parts flowing different direction
1	PART 1	77	Tam-pin-gui and other Cities	The people are like the former ; and, at the end of three days more we reach the city of Can-giu,|| large and beautiful ; and this is the last under the jurisdiction of Kin-sai; for now commences another kingdom, which is one of the nine parts of Manji, and is called Fu-gui.	people like former end three days reach city cangiu large beautiful last jurisdiction kinsai commences another kingdom one nine parts manji called fugui
1	PART 1	78	The Kingdom of Fu-gui	When aman goes from the last-mentioned city of Kinsai he enters the kingdom of Fu-gui ;and, after travelling seven days, he finds houses and villages, the inhabitants of which are all idolaters,and under the jurisdiction of Fu-gui.	aman goes lastmentioned city kinsai enters kingdom fugui travelling seven days finds houses villages inhabitants idolatersand jurisdiction fugui
1	PART 1	78	The Kingdom of Fu-gui	They have provisions in great abundance, with numerous wild beasts for hunting ; also large and fierce lions.	provisions great abundance numerous wild beasts hunting also large fierce lions
1	PART 1	78	The Kingdom of Fu-gui	They have ample supplies of ginger and galanga, so that for a Venetian grosso you can buy eighty pounds.	ample supplies ginger galanga venetian grosso buy eighty pounds
